agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,created_at
29c9b7ec-1f75-4ab8-a7ef-9993cf292483,Submitted,astropy__astropy-14598,20250726_mini-v1.0.0_gemini-2.5-pro,30,0.9123959375,0,
3da5ff72-6eb9-4fbf-966a-e6e6dcb5856d,Submitted,astropy__astropy-14995,20250726_mini-v1.0.0_gemini-2.5-pro,24,0.26046125,1,
433d446c-9fc6-40fa-86cd-c94bcccf834f,Submitted,astropy__astropy-7166,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.14912593750000003,1,
32b2e07a-2143-4743-9472-36f7261eb469,Submitted,astropy__astropy-7336,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.07711656250000001,1,
abf22819-ee92-4e08-8b59-206a19480ea5,Submitted,astropy__astropy-7606,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.10330375,0,
4beef7e7-b50f-4d1f-baf2-1e1218d733fe,Submitted,astropy__astropy-7671,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.11204218750000002,1,
3b3cbfea-ab44-4092-b8fd-e182054e6578,Submitted,astropy__astropy-8872,20250726_mini-v1.0.0_gemini-2.5-pro,33,0.30730406250000003,0,
66a93726-37ec-470d-ba5b-828c194672f4,Submitted,django__django-10097,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.12152875,0,
a248e77d-4b3b-46b9-90f7-92b56e4f6668,Submitted,django__django-10554,20250726_mini-v1.0.0_gemini-2.5-pro,28,0.39883906250000006,0,
ef84515c-0dc6-4d19-b15b-8588447c6c6c,Submitted,django__django-10880,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.12093375,1,
cc2a2ba1-06eb-40a6-abb0-a646d64d550f,Submitted,django__django-10914,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.14942312500000002,1,
52909f1f-1ffc-4ef3-a02c-ae32a7f13eca,Submitted,django__django-10973,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.046416250000000006,1,
8d906c8d-8362-4deb-94d4-b6f2bbabd395,Submitted,django__django-10999,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.19982937500000003,0,
1951c427-312b-4b9e-b335-c4c5b88c1c92,Submitted,django__django-11066,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.029367500000000005,1,
9b8bbd47-5350-41cd-8003-d1058f59a6b0,Submitted,django__django-11087,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.24682187500000002,0,
d24620d8-4b1f-480c-bd31-f6539f773aed,Submitted,django__django-11095,20250726_mini-v1.0.0_gemini-2.5-pro,7,0.04357750000000001,1,
f6138383-7fb3-46c4-a106-91a232129691,Submitted,django__django-11099,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.23504000000000003,1,
cb4ef424-a769-4f27-b71d-6dcca2146492,Submitted,django__django-11119,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.096279375,1,
b8d49485-9364-408e-85d2-54892a9fd802,Submitted,django__django-11133,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.19832562500000003,1,
af92fa1d-cb15-4266-8c33-b303a6dbe1f1,Submitted,django__django-11138,20250726_mini-v1.0.0_gemini-2.5-pro,24,0.44977781250000004,0,
17b2e3a4-a80f-4856-b2a7-41a68433c9c2,Submitted,django__django-11141,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.16030093750000002,0,
ce9f01b6-e6ee-44a5-9629-f98e3cd6651b,Submitted,django__django-11149,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.5375906250000001,0,
f0cc1e4e-8ba4-4359-986a-e7f28d2c96eb,Submitted,django__django-11163,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.09594687500000003,1,
bcbcb274-7b92-4c54-a747-068bbb90d068,Submitted,django__django-11179,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.04069625,1,
871a1525-3a00-4b1e-a7f4-d53afd831e4a,Submitted,django__django-11206,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.35818000000000005,0,
5ef37057-017d-4cf2-adbb-3743e4d7f887,Submitted,django__django-11211,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.235124375,0,
64284307-b7fd-44a9-904c-dc1aa41cbb14,Submitted,django__django-11239,20250726_mini-v1.0.0_gemini-2.5-pro,60,0.6833053125000002,1,
40d5a098-ddca-4434-a5da-0b959d49befd,Submitted,django__django-11265,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.12848500000000002,0,
de680155-45d6-48e4-9f34-13fcd40a1fb1,Submitted,django__django-11276,20250726_mini-v1.0.0_gemini-2.5-pro,18,0.16885187500000004,1,
6d92b2c1-95f9-48b2-981d-a0f9ba4c1fe4,Submitted,django__django-11292,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.25093468750000003,1,
c6ef7f4a-022d-41aa-a409-4d5c882be276,Submitted,django__django-11299,20250726_mini-v1.0.0_gemini-2.5-pro,24,0.22607625000000006,1,
1177fd3d-33e6-4ec0-bde9-3400286dfc62,Submitted,django__django-11333,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.11268562500000001,0,
b13dc638-d0cc-43ff-a4c8-642f8fc4e6aa,Submitted,django__django-11400,20250726_mini-v1.0.0_gemini-2.5-pro,28,0.29679250000000007,0,
e5934fc3-47e2-452e-9922-95a69e564e0d,Submitted,django__django-11433,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.15171843750000003,0,
b48d2735-cd8d-4a6e-b506-f653cc8621a8,Submitted,django__django-11451,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.051923750000000005,1,
f3b0a640-579d-4408-b2d9-a3f6014bd135,Submitted,django__django-11490,20250726_mini-v1.0.0_gemini-2.5-pro,20,0.21373093750000002,0,
44ca10b1-5568-4440-bf71-8dc60427ee57,Submitted,django__django-11532,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.11399968750000002,1,
76e5c498-6035-4edc-af47-a151bc5c1961,Submitted,django__django-11551,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.11725812500000002,1,
ef209c4a-55e8-4a33-abde-58125bce2a00,Submitted,django__django-11555,20250726_mini-v1.0.0_gemini-2.5-pro,18,0.1463878125,0,
25696356-2a92-4807-9344-4dea4d2b5bf0,Submitted,django__django-11603,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.07983281250000002,0,
904fb217-7551-4bc4-ae7c-d9c8a2054c31,Submitted,django__django-11728,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.32681406250000006,0,
05611845-7b68-4987-ae81-5dae99d44ade,Submitted,django__django-11734,20250726_mini-v1.0.0_gemini-2.5-pro,35,0.44790250000000004,0,
46a82ede-2bc8-4ce8-bfdb-e82dc7d5fad5,Submitted,django__django-11740,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.1794834375,1,
81104636-3c48-4dc4-bb80-730f50dd5c30,Submitted,django__django-11749,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.13185125,0,
25a40bac-154f-4605-8010-b8bbbad4a334,Submitted,django__django-11790,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.13330375,0,
a66d0ace-6652-4863-8b29-daeed99c4930,Submitted,django__django-11815,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.072565,1,
ce813596-91b9-4743-a855-b218f1c74dc8,Submitted,django__django-11820,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.1266678125,0,
8cd6f24d-234c-492a-8f6d-4e32a05bfcac,Submitted,django__django-11848,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.10029375000000001,1,
96badf7c-6c6a-4de2-a56e-7850d5f96bbc,Submitted,django__django-11880,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.10284125000000001,1,
4aa75945-15ee-462a-ad3e-5476141ab0d6,Submitted,django__django-11885,20250726_mini-v1.0.0_gemini-2.5-pro,28,0.2811165625,0,
c3da811d-32e3-44bf-8f8b-30f6857c5a7d,Submitted,django__django-11951,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.14817312500000002,1,
3d362b8d-f7e9-4339-8cdd-544f0a481a5c,Submitted,django__django-11964,20250726_mini-v1.0.0_gemini-2.5-pro,41,0.574535,0,
7b3700f2-e4e4-4372-99ad-b4b81f616146,Submitted,django__django-11999,20250726_mini-v1.0.0_gemini-2.5-pro,20,0.19508124999999998,1,
778bad8a-9cc2-4e7b-9df0-d196b50a09f6,Submitted,django__django-12039,20250726_mini-v1.0.0_gemini-2.5-pro,6,0.1732409375,1,
62584bf2-b2d4-4793-81f0-2c1402074d79,Submitted,django__django-12050,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.07644125000000002,1,
afc261fc-67ce-4b4b-9ab9-f8bd8ee993d1,Submitted,django__django-12125,20250726_mini-v1.0.0_gemini-2.5-pro,28,0.40698812500000003,0,
ddcd6bed-1738-4b85-8f46-f8d77887c790,Submitted,django__django-12143,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.08878125000000002,1,
7aeb46be-0d24-4b87-a5cb-cd17156108d4,Submitted,django__django-12155,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.11207875,1,
203d9882-9146-439e-93a6-4d8f304d61bf,Submitted,django__django-12193,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.1474203125,1,
96072901-f5e5-41bd-a6cb-7f3db3a67b5f,Submitted,django__django-12209,20250726_mini-v1.0.0_gemini-2.5-pro,15,0.1458309375,1,
f5ac1d72-5a8a-47f2-97ea-f48889cb801b,Submitted,django__django-12262,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.28647125,1,
137e7193-71f7-4c6c-b833-daef21bfe227,Submitted,django__django-12273,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.2608928125,0,
5522f565-4c0f-4ab3-99aa-5e91dff74690,Submitted,django__django-12276,20250726_mini-v1.0.0_gemini-2.5-pro,15,0.087205,1,
6eb6c9ba-720c-486d-84b6-785fa8524b53,Submitted,django__django-12304,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.08456250000000001,0,
9626dbe6-8a97-4501-a612-1c68d4e45342,Submitted,django__django-12308,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.24074000000000004,0,
da268c62-49ce-485b-b36f-aeb97fa0f3f4,Submitted,django__django-12325,20250726_mini-v1.0.0_gemini-2.5-pro,40,0.6476793750000002,0,
3a3adc71-7981-4d8e-a5bf-156f92285410,Submitted,django__django-12406,20250726_mini-v1.0.0_gemini-2.5-pro,28,0.31870156250000004,0,
4acd7d19-8e2f-4577-83b0-4535e0fc2daa,Submitted,django__django-12419,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.15686343749999998,1,
d9278026-35db-4716-97ab-bd42eac98e93,Submitted,django__django-12663,20250726_mini-v1.0.0_gemini-2.5-pro,39,0.5108759374999999,0,
de01e613-9231-465c-b8f9-1bd5d305f3c6,Submitted,django__django-12708,20250726_mini-v1.0.0_gemini-2.5-pro,21,0.1896253125,1,
b5e76a17-2d77-4f8a-9c06-a0535a88fd52,Submitted,django__django-12713,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.07874125,1,
13bf2af0-d77b-476b-b588-dcdc2722030b,Submitted,django__django-12741,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.0952075,1,
27343886-dbb1-432f-853b-5e3da6410c4e,Submitted,django__django-12754,20250726_mini-v1.0.0_gemini-2.5-pro,27,0.26718812500000005,0,
896c6780-2172-4a90-bef5-e090b009acbc,Submitted,django__django-12774,20250726_mini-v1.0.0_gemini-2.5-pro,15,0.25354750000000004,1,
cff11818-d55e-483c-96e9-7645e0c9afab,Submitted,django__django-12858,20250726_mini-v1.0.0_gemini-2.5-pro,32,0.4880268750000001,0,
471a0145-e45d-4621-b127-5dd3e3355701,Submitted,django__django-12965,20250726_mini-v1.0.0_gemini-2.5-pro,26,0.37599687500000006,0,
c7eb4e99-e504-4d28-8a41-acaa42c70b50,Submitted,django__django-13012,20250726_mini-v1.0.0_gemini-2.5-pro,25,0.32067750000000006,1,
6595ce49-12cc-42ad-9a7b-71101e423d48,Submitted,django__django-13023,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.17488125000000002,0,
c7b3abd3-7086-496f-871f-da98cad3bfa2,Submitted,django__django-13028,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.13161406250000002,1,
313bd4ea-eea8-400f-8ece-648e33c4bfe1,Submitted,django__django-13033,20250726_mini-v1.0.0_gemini-2.5-pro,33,0.6999068750000002,1,
d3d2b713-c5bf-49c0-9401-7a6e8d9c1b2c,Submitted,django__django-13089,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.02513875,1,
cbbb631c-7ef7-44f0-8748-71e76855a0f7,Submitted,django__django-13109,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.08822375000000002,1,
d3e35e27-df63-4576-a115-da8834d56acd,Submitted,django__django-13112,20250726_mini-v1.0.0_gemini-2.5-pro,26,0.34924875000000005,1,
c78bcdf2-9a92-4f44-8593-bc51ac0f9ea8,Submitted,django__django-13121,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.26148468750000003,1,
ce57c44a-7ee3-4826-ad5b-027b597a4fe1,Submitted,django__django-13128,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.25971281250000006,1,
3cea4554-25ea-4a1e-8fc2-c61bb2cbd29a,Submitted,django__django-13158,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.14629093750000002,1,
382564f7-ad3f-4a35-b5be-d61fa4ab7893,Submitted,django__django-13195,20250726_mini-v1.0.0_gemini-2.5-pro,25,0.30057625000000004,0,
c98e66af-06bf-43fb-a44a-ebd5d8a98155,Submitted,django__django-13212,20250726_mini-v1.0.0_gemini-2.5-pro,26,0.23650343750000002,0,
86145c57-8278-4399-bfac-1c3f24b2b5bf,Submitted,django__django-13279,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.17735562500000002,1,
2eb9f9eb-92ff-4659-ae08-dfa0c7c805c7,Submitted,django__django-13297,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.11505125000000002,1,
5f1cca05-c28a-4351-b316-0000b44cff14,Submitted,django__django-13315,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.07023156250000001,1,
5e417b81-c4be-4c76-8244-0e7b48489c86,Submitted,django__django-13343,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.17967875000000003,1,
61b2368b-aae3-40e8-a2e6-44b2b6eced5f,Submitted,django__django-13344,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.38647718749999993,0,
bccbb509-2ff5-434f-970b-e33dc4bf1e44,Submitted,django__django-13346,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.20631281250000005,0,
8ff975c1-3ca9-4eb8-b7a3-6f8b8747b9b6,Submitted,django__django-13363,20250726_mini-v1.0.0_gemini-2.5-pro,7,0.038631250000000006,1,
cf000439-b5a5-4b7a-abec-d73d3d1c5c77,Submitted,django__django-13401,20250726_mini-v1.0.0_gemini-2.5-pro,21,0.21621687500000003,0,
51aa4323-d588-4cc6-9528-a085d62ce91b,Submitted,django__django-13406,20250726_mini-v1.0.0_gemini-2.5-pro,29,0.28529531249999995,0,
88f93649-8d24-4bd0-8ce8-d9dbc8945902,Submitted,django__django-13410,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.06101750000000001,1,
101fff92-a103-43ca-872a-43ac9dea2c76,Submitted,django__django-13417,20250726_mini-v1.0.0_gemini-2.5-pro,18,0.158953125,1,
35301810-95d0-428b-af00-4035471379da,Submitted,django__django-13449,20250726_mini-v1.0.0_gemini-2.5-pro,33,0.348734375,1,
56a42260-8584-43e4-911e-b1a549f4cec7,Submitted,django__django-13512,20250726_mini-v1.0.0_gemini-2.5-pro,20,0.22525562500000001,1,
35f16b87-9fd0-48f1-9671-4b6407ac953d,Submitted,django__django-13513,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.10438375000000001,0,
0ef58e1c-1407-4627-b783-461c14fbf32d,Submitted,django__django-13516,20250726_mini-v1.0.0_gemini-2.5-pro,51,0.6813090625000001,1,
fc26e4c5-220c-402c-8e48-95fd523abf72,Submitted,django__django-13551,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.17917343750000003,1,
009238ee-6901-466f-87c2-0d80339144db,Submitted,django__django-13569,20250726_mini-v1.0.0_gemini-2.5-pro,24,0.21295687500000005,1,
80ddd618-ea48-47c2-a3c8-b13a6bc199a2,Submitted,django__django-13590,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.08328375000000002,0,
ead32da3-dffe-48aa-aadf-9501404cc3a8,Submitted,django__django-13658,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.90200625,1,
354eeb47-215a-4d9e-969f-f5cfeef028ab,Submitted,django__django-13670,20250726_mini-v1.0.0_gemini-2.5-pro,15,0.13317187500000005,1,
fe162de6-f68f-4ec6-9415-898b3fc43266,Submitted,django__django-13741,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.06297250000000001,0,
1d5e5ef2-e5ec-49e6-ae1b-47cb74b62756,Submitted,django__django-13786,20250726_mini-v1.0.0_gemini-2.5-pro,11,0.2357384375,1,
f145c366-de46-4beb-84e1-af7c02abc3e8,Submitted,django__django-13794,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.18442375000000005,0,
6da5db46-fcab-458f-95c4-f2f6ec4a6eba,Submitted,django__django-13807,20250726_mini-v1.0.0_gemini-2.5-pro,6,0.05963750000000001,0,
e0902679-5423-42a9-9cff-bb0dba89f176,Submitted,django__django-13809,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.09695312500000001,0,
6d4415ab-5d9b-4c2f-844c-099c6775e549,Submitted,django__django-13810,20250726_mini-v1.0.0_gemini-2.5-pro,7,0.1071896875,0,
289d203c-62b7-4776-8c89-e3a1a10c7640,Submitted,django__django-13820,20250726_mini-v1.0.0_gemini-2.5-pro,7,0.11679937500000001,1,
e2311d34-ca53-41b2-85b4-54d5476e6758,Submitted,django__django-13821,20250726_mini-v1.0.0_gemini-2.5-pro,15,0.18778406250000002,1,
0c511d7d-1362-4e04-8ad4-20926a947399,Submitted,django__django-13837,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.16487500000000002,1,
61552a4d-e82a-4554-a2b0-2ba81f4bab75,Submitted,django__django-13925,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.12225250000000001,0,
62fb4289-82b8-45d6-b7a8-e7982021c96a,Submitted,django__django-13933,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.21026687500000005,1,
7c2d4fd0-d5f2-4e22-b8dd-ed88349723be,Submitted,django__django-13964,20250726_mini-v1.0.0_gemini-2.5-pro,59,0.8512268750000004,0,
159f8814-3796-483a-996f-ad86587b6738,Submitted,django__django-14007,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.20130250000000002,0,
c028d373-ea73-4ca3-b0a4-006159c5bcb0,Submitted,django__django-14011,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.11394499999999999,0,
fa45873e-233e-493d-8002-340c418aad02,Submitted,django__django-14017,20250726_mini-v1.0.0_gemini-2.5-pro,23,0.31405750000000004,0,
8c953cd5-c17b-4d90-867e-3fe7652ac065,Submitted,django__django-14034,20250726_mini-v1.0.0_gemini-2.5-pro,17,0.29870656250000005,0,
73bfce23-0e4d-48a4-a375-4e987a3f8552,Submitted,django__django-14053,20250726_mini-v1.0.0_gemini-2.5-pro,13,0.26981531249999996,1,
137b44db-dcd3-4b95-bd7d-495cc13647df,Submitted,django__django-14089,20250726_mini-v1.0.0_gemini-2.5-pro,31,0.30036250000000003,1,
0ae1376a-c15c-408a-b1ad-e6ae4e5eaa5b,Submitted,django__django-14122,20250726_mini-v1.0.0_gemini-2.5-pro,51,0.5594843749999999,0,
ca442f9a-270c-4941-bb2c-13397176ae4b,Submitted,django__django-14140,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.153605625,1,
882e499b-4b1e-4a58-90cc-78cc00501913,Submitted,django__django-14155,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.15523281249999998,0,
a3ee4465-da7d-4972-b055-9c4c83616140,Submitted,django__django-14170,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.17943062499999998,0,
3f5f85a2-e498-4531-9263-db4408137255,Submitted,django__django-14238,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.12887,1,
d69fff5c-3997-4605-9040-ff7984d2bebc,Submitted,django__django-14311,20250726_mini-v1.0.0_gemini-2.5-pro,9,0.15823406250000002,0,
60d6ca54-d75a-4898-a900-c990338355a6,Submitted,django__django-14315,20250726_mini-v1.0.0_gemini-2.5-pro,5,0.041807500000000004,0,
87f63a79-647a-4456-942f-afdb91ee0187,Submitted,django__django-14349,20250726_mini-v1.0.0_gemini-2.5-pro,14,0.11393062500000001,1,
630b7d5c-31ac-421b-949d-7cd9ae849e4a,Submitted,django__django-14351,20250726_mini-v1.0.0_gemini-2.5-pro,19,0.218800625,0,
e00ae97a-c5bf-40d6-89e7-f37e5ec3ccae,Submitted,django__django-14373,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.07156124999999999,1,
dc1001bc-18da-4419-a542-7d419cb977d9,Submitted,django__django-14376,20250726_mini-v1.0.0_gemini-2.5-pro,6,0.0459296875,0,
33b4f1bf-40e0-42f6-aac8-41f61fb73434,Submitted,django__django-14404,20250726_mini-v1.0.0_gemini-2.5-pro,6,0.048615000000000005,0,
8f390d2c-2c38-4d02-bce3-3f9ade555fdb,Submitted,django__django-14434,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.12708375,1,
dd74db4c-e342-483a-93da-2bfb7fdce6d1,Submitted,django__django-14493,20250726_mini-v1.0.0_gemini-2.5-pro,12,0.1165775,1,
c94255a7-daa7-4b99-9d3a-9260e7e50816,Submitted,django__django-14500,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.148765625,0,
ffc45260-aae6-4918-b190-4065660ed877,Submitted,django__django-14534,20250726_mini-v1.0.0_gemini-2.5-pro,16,0.1738740625,0,
3be7bb23-1fe7-49f7-ae2a-fca5e5299530,Submitted,django__django-14539,20250726_mini-v1.0.0_gemini-2.5-pro,8,0.2458625,1,
2b2a4ba0-7331-4a30-a357-c7347eab9965,Submitted,django__django-14559,20250726_mini-v1.0.0_gemini-2.5-pro,10,0.05778125000000001,1,
69e6c936-2bb0-4f7a-9a3f-f8d6aeaaea55,Submitted,django__django-14580,20250726_mini-v1.0.0_gemini-2.5-pro,22,0.15136062500000003,1,
