agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,created_at
1a1ee226-9e94-4565-9b6d-3ea6ed0f4361,Submitted,sympy__sympy-12489,54,0.39629600000000004,unknown,
8ed440b5-8d4b-4066-b079-fdc47e722092,Submitted,sympy__sympy-13031,14,0.07167,unknown,
a6afb5ac-a768-47a8-9a0e-9ef599c4ec1d,Submitted,sympy__sympy-13091,9,0.034516,unknown,
f35b355f-9f56-4653-9e3e-7f988b2e4cc4,Submitted,sympy__sympy-13372,24,0.112142,unknown,
f900e34d-97c3-4354-b595-fbeb537db9e0,Submitted,sympy__sympy-13480,6,0.015269999999999999,unknown,
7e075d84-3a83-4e63-9dd5-c5c59d46cee1,LimitsExceeded,sympy__sympy-13551,173,3.1076500000000014,unknown,
6a005823-62f0-419d-ad54-0e749c71c5ec,Submitted,sympy__sympy-13615,19,0.09986400000000001,unknown,
48d886c9-4d2e-4244-9db8-55543ed9be89,Submitted,sympy__sympy-13647,10,0.042034,unknown,
17e2172e-b536-4e88-80ae-4e001869816c,Submitted,sympy__sympy-13757,24,0.107466,unknown,
2dd7da16-d381-4a04-9014-0f061f68eeec,Submitted,sympy__sympy-13798,23,0.10225799999999999,unknown,
8cc69286-8aef-40aa-8d0c-6aa6db637858,Submitted,sympy__sympy-13852,6,0.027191999999999997,unknown,
6b460675-d199-41db-a8ca-1d2a6c9f6554,Submitted,sympy__sympy-13877,27,0.17597,unknown,
1eafcd2b-f1bf-4b9f-9951-16f766aa5042,Submitted,sympy__sympy-13878,30,0.25674199999999997,unknown,
771f7210-72e7-4232-88d1-80782c88023f,Submitted,sympy__sympy-13974,9,0.038632,unknown,
b8900026-0baa-483f-9456-ba337bf28685,Submitted,sympy__sympy-14248,46,0.40130600000000005,unknown,
7116364b-ef6f-404e-b5d6-de7a15737c93,Submitted,sympy__sympy-14531,25,0.138294,unknown,
203e6832-ff87-4c40-a67f-3641b5b6884a,Submitted,sympy__sympy-14711,13,0.047839999999999994,unknown,
a5af7318-ede3-4382-b534-c122e5346af4,Submitted,sympy__sympy-14976,23,0.17125000000000004,unknown,
90f5dd49-7410-4e1e-8583-e78a755839f6,Submitted,sympy__sympy-15017,7,0.022446,unknown,
7f8c5162-02a3-47df-b73e-c4a0255be606,Submitted,sympy__sympy-15345,25,0.110632,unknown,
c2154199-3dc6-4c1d-ada2-88fbd1cd0b0b,Submitted,sympy__sympy-15349,31,0.14939,unknown,
5b2faafd-2524-4659-ac47-ab637a84d7a7,Submitted,sympy__sympy-15599,12,0.060337999999999996,unknown,
f020da1c-b8dc-438b-84ae-2bed070f6c62,Submitted,sympy__sympy-15809,17,0.067842,unknown,
65aa3dfc-d9d3-436d-a71a-b0ff7c9177de,Submitted,sympy__sympy-15875,10,0.034187999999999996,unknown,
9b6382ff-3512-463d-866b-18ca1c2a1d00,Submitted,sympy__sympy-15976,39,0.32372,unknown,
1a768cfb-091e-4b33-b439-b106e803969a,Submitted,sympy__sympy-16450,11,0.040564,unknown,
cef28229-9dbe-4485-9c63-6d768a29e936,Submitted,sympy__sympy-16597,11,0.045256,unknown,
082d0d32-e691-4411-9774-6443bf63481e,Submitted,sympy__sympy-16766,8,0.019766,unknown,
c705f201-d36d-4359-af1b-c6a20f232862,Submitted,sympy__sympy-16792,63,0.7045279999999999,unknown,
21e3f1eb-0912-4840-8ca5-7e593ffd5a4d,Submitted,sympy__sympy-16886,7,0.01721,unknown,
6d6ca89c-6be4-4345-ab1a-b0dc33be9b80,Submitted,sympy__sympy-17139,7,0.033106,unknown,
4e03a741-fa5c-4964-8ed6-ae29d6f0d543,Submitted,sympy__sympy-17318,20,0.094024,unknown,
e382a708-f029-4f1c-b12e-8538c698413b,Submitted,sympy__sympy-17630,43,0.34890599999999994,unknown,
9a3caaff-c25e-41ba-b2c3-76dbf8fd31c9,Submitted,sympy__sympy-17655,121,1.2286199999999998,unknown,
1349595d-d4a2-425b-a300-a5c9be3432c4,Submitted,sympy__sympy-18189,8,0.036829999999999995,unknown,
5bf42c01-c204-4592-aac4-515fb2fb93fe,Submitted,sympy__sympy-18199,9,0.03221,unknown,
39e62a47-c2e2-4b27-8e1d-987293ac77dd,Submitted,sympy__sympy-18211,21,0.11595999999999998,unknown,
d8670f2e-6ae4-4a40-b9a8-17f0f82e99fc,Submitted,sympy__sympy-18698,27,0.11848399999999999,unknown,
529b7d4a-8ea2-4864-aa05-cdf10761c5cc,Submitted,sympy__sympy-18763,19,0.10569600000000001,unknown,
403f2041-6ff1-499c-81b1-5474da166f14,Submitted,sympy__sympy-19040,53,0.4733500000000001,unknown,
921c9ea5-5add-438d-a712-6a9ac105c4d3,Submitted,sympy__sympy-19346,9,0.029548,unknown,
46cc3e44-16c0-487f-a1b7-00fa34b86472,Submitted,sympy__sympy-19495,21,0.12891799999999998,unknown,
566ed7b5-bf5c-47b2-ac51-f44b9518969f,Submitted,sympy__sympy-19637,11,0.030638,unknown,
e1fd0800-f67b-4839-a2ca-1f3eb92846c0,Submitted,sympy__sympy-19783,41,0.238804,unknown,
2d17210e-f62d-4f29-a72b-6c9543677d16,Submitted,sympy__sympy-19954,17,0.076458,unknown,
f2b9899c-e936-4e51-a879-30c940bdce42,Submitted,sympy__sympy-20154,12,0.036587999999999996,unknown,
34ec88e0-0ff8-4fdd-8265-663418d82fbe,Submitted,sympy__sympy-20428,13,0.08231000000000001,unknown,
9f28ac4a-ae24-4d66-a17a-a5604c41df20,Submitted,sympy__sympy-20438,69,0.7762979999999998,unknown,
51705980-b868-419e-b2e4-fa3f68f5fb21,Submitted,sympy__sympy-20590,52,0.325108,unknown,
722a0645-b4c2-44c2-bf2d-3963849cbfa0,Submitted,sympy__sympy-20801,15,0.09932200000000001,unknown,
6f853088-785a-4b89-b139-c720e3624557,Submitted,sympy__sympy-20916,19,0.08529600000000001,unknown,
f4a792cb-273d-45b2-bb89-2211d590fb97,Submitted,sympy__sympy-21379,42,0.3461199999999999,unknown,
c4aba688-9134-4b09-b0ad-a8f8224ee7dd,Submitted,sympy__sympy-21596,41,0.43023,unknown,
1ba6bd65-0829-432e-b238-626f71c3d317,Submitted,sympy__sympy-21612,111,1.2189420000000002,unknown,
c738cb30-9986-4758-a0ef-db1838508e86,Submitted,sympy__sympy-21847,11,0.043936,unknown,
5f18e45a-089a-42fc-8876-e4ca49520411,Submitted,sympy__sympy-21930,29,0.18792399999999998,unknown,
20021c27-171d-48bf-89cb-9cc82806b9dd,Submitted,sympy__sympy-22080,16,0.07890999999999998,unknown,
205d0786-9888-41c8-9c4b-1f65185e79df,Submitted,sympy__sympy-22456,14,0.057201999999999996,unknown,
1450e72b-349c-446d-bbdb-bf8fac675b0e,Submitted,sympy__sympy-22714,15,0.078886,unknown,
ab5a12ae-18a2-4648-8306-14a6df21368a,Submitted,sympy__sympy-22914,16,0.056734,unknown,
db5ccfb3-30fe-4fc5-bf35-a70aaf3ce3e6,Submitted,sympy__sympy-23262,31,0.17544200000000001,unknown,
38a45a9e-dcca-492b-8ab5-bdd7c3f2c906,Submitted,sympy__sympy-23413,27,0.11839199999999997,unknown,
1a7052c3-a0f8-4d69-8898-1760b7730b5f,Submitted,sympy__sympy-23534,22,0.110842,unknown,
0007bd03-7040-4a0e-95bf-f590bc3b21e6,Submitted,sympy__sympy-23824,12,0.06425399999999999,unknown,
8ef29945-a365-41f8-a67c-483c88789b9c,Submitted,sympy__sympy-23950,9,0.026285999999999993,unknown,
e28343e5-774e-443a-99c2-13a48cb5eeb4,Submitted,sympy__sympy-24066,6,0.01924,unknown,
005354c1-cc69-4b0f-9550-5d1cc76a5b7b,Submitted,sympy__sympy-24213,13,0.05848799999999999,unknown,
6bb781f7-17c9-4052-a176-0677d6e8d418,LimitsExceeded,sympy__sympy-24443,220,3.0123480000000002,unknown,
588f822c-04e8-4886-9199-0aff6e327df4,Submitted,sympy__sympy-24539,5,0.016516,unknown,
34ab8665-c459-48d4-97a2-7fb8203e3f26,Submitted,sympy__sympy-24562,11,0.047652,unknown,
18c24212-bd0d-4b14-a63c-e33fecfa5f58,Submitted,sympy__sympy-24661,20,0.073438,unknown,
f260c421-9cdc-4b91-ba34-c04134b95697,Submitted,sphinx-doc__sphinx-8120,14,0.06584599999999999,unknown,
a9197982-226f-4f05-895a-78de844edbda,Submitted,sphinx-doc__sphinx-8265,19,0.125212,unknown,
4e6bbfee-0bdd-47a1-9268-c6b9795f3d6c,Submitted,sphinx-doc__sphinx-8269,9,0.034547999999999995,unknown,
ca50b2a8-7dbf-4db7-9e5f-d745c9db0b64,Submitted,sphinx-doc__sphinx-8459,19,0.110262,unknown,
ba026f36-5f11-419b-944d-92a6a8e7a211,Submitted,sphinx-doc__sphinx-8475,12,0.034924,unknown,
f7cfacdc-06aa-4b79-ae28-6b79531f0787,Submitted,sphinx-doc__sphinx-8548,17,0.091994,unknown,
4bbdfeeb-544c-4790-bef8-b6b73db26306,Submitted,sphinx-doc__sphinx-8551,20,0.11559199999999999,unknown,
fd1fcfbe-9725-4ce2-87c1-a0710ae0a094,Submitted,sphinx-doc__sphinx-8593,23,0.130396,unknown,
466daf76-242f-41c5-880a-5083c769d34d,Submitted,sphinx-doc__sphinx-8595,11,0.04301199999999999,unknown,
67879cf7-0323-4181-9be2-07ebda904bb7,Submitted,sphinx-doc__sphinx-8621,58,0.4104340000000001,unknown,
2d779fe7-0199-4382-9d9d-6c4082dae91c,Submitted,sphinx-doc__sphinx-8638,11,0.046425999999999995,unknown,
1f08f503-9766-40a8-98f0-da0102460e22,Submitted,sphinx-doc__sphinx-8721,18,0.06403400000000001,unknown,
50232d12-7324-4250-a817-f0493b7b7dc9,Submitted,sphinx-doc__sphinx-9229,17,0.09057,unknown,
7c665d7a-a328-4bf4-b348-88065e2f90fc,Submitted,django__django-11734,24,0.12554800000000002,unknown,
ab85356c-a8d5-476e-81cd-7c6a37520579,Submitted,django__django-11740,30,0.7956299999999998,unknown,
8d4439dd-9cef-404a-a459-6a36fe2aa477,Submitted,django__django-11749,13,0.052848,unknown,
b26198f0-edaa-4840-82ed-2fedbf47ca72,Submitted,django__django-11790,8,0.025009999999999998,unknown,
b9124490-e85c-4ee7-b49f-af879dc01caa,Submitted,django__django-11815,11,0.034734,unknown,
c4acd974-7d35-4091-9a68-d87e421c33c1,Submitted,django__django-11820,9,0.352318,unknown,
cbe6907d-a254-49e2-9de0-1e3ce260d3ce,Submitted,django__django-11848,9,0.028511999999999996,unknown,
e43cb2f6-1848-4eb5-b62a-7971464d6421,Submitted,django__django-11880,6,0.01848,unknown,
2a066fde-fa40-4534-900a-26e70a3c4aa0,Submitted,django__django-11885,18,0.09171999999999998,unknown,
38a226be-5b29-48b8-b866-e2bfa1670aea,Submitted,django__django-11951,8,0.029133999999999997,unknown,
3374acc6-f05f-4c8c-97e7-0d228ce6b554,Submitted,django__django-11964,9,0.032804,unknown,
cd466502-1e8e-41b9-a99a-ba5be213512b,Submitted,django__django-11999,10,0.03687,unknown,
19689ea0-bdaa-4dc0-b5d6-9aa18d37333c,Submitted,django__django-12039,15,0.064312,unknown,
3a999c09-345c-4d4b-b460-245f6e1565d4,Submitted,django__django-12050,5,0.014428,unknown,
e92340d1-b710-480d-a642-2da47b77448b,Submitted,django__django-12125,11,0.043918,unknown,
64df10a0-1ffc-429c-a955-0a975430fe55,Submitted,django__django-12143,7,0.01754,unknown,
758ab8c6-bfd7-4589-931c-36f5a0d2bd3c,Submitted,django__django-12155,5,0.011144000000000001,unknown,
75c5bbe9-5f11-46b8-8292-ba7615dea0ff,Submitted,django__django-12193,11,0.034286000000000004,unknown,
aaabcd91-8579-4357-92bc-9a010c802f10,Submitted,django__django-12209,17,0.08459200000000001,unknown,
7bd331f2-c1b2-445d-aeb0-5f8770c4fe11,Submitted,django__django-12262,10,0.036928,unknown,
479eca09-38c9-441c-be87-17256af584c7,Submitted,django__django-12273,11,0.076828,unknown,
a6c0aaca-3a59-42ca-88d7-d4de85116d24,Submitted,django__django-12276,5,0.016427999999999998,unknown,
1a7c4557-6061-4d95-bb7d-0c85ff92024a,Submitted,django__django-12304,11,0.043642,unknown,
e6c878d2-2e84-4f4d-9a1e-5f3f43d5dfd7,Submitted,django__django-12308,12,0.034187999999999996,unknown,
9c2913a7-d961-4fcc-bd1e-452ca710cf43,Submitted,django__django-12325,13,0.054252,unknown,
fda3c154-0c18-42f2-9051-63d48363ee37,Submitted,django__django-12406,18,0.07742600000000001,unknown,
2f9c1488-3572-44d4-a535-1f1a5df5f1f5,Submitted,django__django-12419,4,0.010684,unknown,
f1f1ef22-bed1-4ca4-86cf-5dda59fbfd9e,Submitted,django__django-12663,17,0.09787799999999999,unknown,
a2d3c9cd-1fa1-429c-be6e-d5f7a6c9a779,Submitted,django__django-12708,8,0.029072,unknown,
57f7b0cc-f071-453b-a86c-428f2eafad28,Submitted,django__django-12713,6,0.023105999999999998,unknown,
ee8ffdc9-6e85-452b-a2b8-8a0f9be85fa8,Submitted,django__django-12741,7,0.014954,unknown,
3cc672a7-517f-4728-bbf5-f34cfeb22302,Submitted,django__django-12754,19,0.10025399999999998,unknown,
a051e7ec-6c13-4a25-a3fa-226d5e34187e,Submitted,django__django-12774,12,0.04257199999999999,unknown,
4797784f-03a3-4b71-9ea2-8b29f6711618,Submitted,django__django-12858,26,0.19657799999999997,unknown,
1b2b1af6-d201-4940-a36f-a24835979cff,Submitted,django__django-12965,13,0.06296199999999999,unknown,
fab558f1-b42d-4787-84ff-75b5d43d59c1,Submitted,django__django-13012,15,0.066146,unknown,
5b01c2fe-4cf7-4da4-9957-bc67e7c1f46e,Submitted,django__django-13023,8,0.024506,unknown,
b381fbac-39b2-465e-a390-4c29441b7cfe,Submitted,django__django-13028,13,0.06358399999999999,unknown,
22f5ce62-be45-4b31-abeb-46689506a55c,Submitted,django__django-13033,18,0.113866,unknown,
43d4c01a-65f6-4b24-a6ae-2d83b0704f1b,Submitted,django__django-13089,8,0.028989999999999995,unknown,
868c8a3c-f6f4-4e40-803b-c0a556b7a917,Submitted,django__django-13109,8,0.021120000000000003,unknown,
5a523540-0a6c-4b4e-abe5-cb0b55d787fa,Submitted,django__django-13112,11,0.081606,unknown,
e3dcdf22-c71c-49be-acfe-b6b64a37b768,Submitted,django__django-13121,9,0.0361,unknown,
26eaa502-565a-4f42-ac1e-7b4aa47d6290,Submitted,django__django-14349,7,0.023642,unknown,
a9e9eecc-0904-480d-b271-72f9d763e737,Submitted,django__django-14351,15,0.118528,unknown,
678c53be-ebc6-4f55-8f30-98afed3edcdd,Submitted,django__django-14373,9,0.023964,unknown,
98a552e1-71bf-4f1f-99aa-11a9e5452dab,Submitted,django__django-14376,6,0.013338,unknown,
2a8f39af-f598-47e0-975a-ae18b1e3f287,Submitted,django__django-14404,5,0.010811999999999999,unknown,
e9d8c279-9651-4630-8231-7b1bb196db2e,Submitted,django__django-14434,11,0.051385999999999994,unknown,
1b38c3eb-7236-4e15-a5c4-3d536b0cf990,Submitted,django__django-14493,5,0.014199999999999999,unknown,
3db6f325-c3a6-4e6d-b561-e651d831b816,Submitted,django__django-14500,11,0.035982,unknown,
f7633bd8-d49b-4472-9596-1ada4203b725,Submitted,django__django-14534,22,0.08866999999999998,unknown,
92a4d070-4d07-4efe-9581-c86a354778ee,LimitsExceeded,django__django-14539,227,3.0129479999999997,unknown,
31f77045-c3b9-40b0-bf58-1df7c761b6c3,Submitted,django__django-14559,25,0.123606,unknown,
a9998cf5-5064-4d99-8ff2-7fb08b2c055a,Submitted,django__django-14580,16,0.08639,unknown,
f8f29c8a-c938-41b8-be31-5d63a5b34f02,Submitted,django__django-14608,18,0.07224,unknown,
682ea579-9661-488a-927b-7332e7a8c76a,Submitted,django__django-14631,23,0.105494,unknown,
1379bb89-e70f-4da3-8b2c-ccbb249c8177,Submitted,django__django-14672,6,0.022286,unknown,
9f281a88-c42b-4520-8f68-9855c04727ca,Submitted,django__django-14725,16,0.07876799999999999,unknown,
a7e77903-a6f6-46f7-aba7-508f3545eef8,Submitted,django__django-14752,7,0.025737999999999997,unknown,
76177358-b26f-4322-ba34-4d15407f3757,Submitted,django__django-14765,10,0.035706,unknown,
08340279-0841-454b-a4c6-07b12cea84ea,Submitted,django__django-14771,17,0.080938,unknown,
c2f7122c-0c3c-4b96-8087-1df408b651ec,Submitted,django__django-14787,9,0.026542,unknown,
73951185-bc0a-4dd8-8c61-9235ed9191be,Submitted,django__django-14792,9,0.034618,unknown,
ad23d25f-3c93-4877-8db9-dd6f21a48a08,Submitted,django__django-14855,5,0.014236,unknown,
8411a3e2-61d9-4013-bd2f-47e7eedd5563,Submitted,django__django-14915,10,0.05972999999999999,unknown,
5032dfa3-c219-48f3-be71-6718e4fda373,Submitted,django__django-14999,13,0.056748,unknown,
a213df95-952e-4e1d-9480-eedaedde022a,Submitted,django__django-15022,13,0.06058199999999999,unknown,
f81c1176-4adb-4838-9712-b04145a44ec6,Submitted,django__django-15037,22,0.11140399999999998,unknown,
7b916932-aab0-4503-86e4-88ae6ad9e49c,Submitted,django__django-15098,13,0.054914,unknown,
6f8e5817-c9b8-4b84-9e24-29904f0639de,Submitted,django__django-15103,10,0.031194,unknown,
04cabb51-5eb6-4d0b-88b8-e3d0970c3e69,Submitted,django__django-15104,6,0.018198,unknown,
7df8032b-eba5-43a2-89d0-f20557244f1f,Submitted,django__django-15127,9,0.043968,unknown,
6d3fa46d-f10a-4172-aefa-3fa680db97dd,Submitted,django__django-15128,19,0.124374,unknown,
cbedd702-b398-4e42-954b-52d537e07488,Submitted,django__django-15161,25,0.10087600000000001,unknown,
d9762908-e719-416b-80dd-2e0fb4f0958d,Submitted,django__django-15252,10,0.042066,unknown,
3d2b8eeb-2229-410d-8516-af101e4ba1e1,Submitted,django__django-15268,14,0.06511199999999999,unknown,
bb517c51-a1c0-4d71-b7f8-53240187a9c1,Submitted,django__django-15277,8,0.039274,unknown,
f767ab54-9484-447c-a562-f0e10358bad6,Submitted,django__django-15278,11,0.029262000000000003,unknown,
4f09e5e1-8bb8-416f-b163-c2f39a9a4de9,Submitted,django__django-15280,26,0.21912199999999998,unknown,
a91683f7-7993-48bc-8d1e-9aba5728d592,Submitted,django__django-15315,9,0.028437999999999998,unknown,
78eb0e95-31b7-495a-91a5-73ebd5397fe3,Submitted,django__django-15368,5,0.019368000000000003,unknown,
9508b4a4-350e-4611-b3f2-8ee9f24eb4ef,Submitted,django__django-15375,15,0.07780999999999999,unknown,
03311adf-5396-4f37-b42a-9396c893b207,Submitted,django__django-15380,9,0.042366,unknown,
eaf9238b-907a-48ba-85d3-e1a80cdf3634,Submitted,django__django-15382,23,0.10526999999999999,unknown,
53934ca7-6527-4a70-87b0-2a6f61126b57,Submitted,django__django-15467,5,0.01099,unknown,
128e5b0a-d322-452e-a538-e9d58e4fe16b,Submitted,django__django-15499,13,0.059146,unknown,
1b367cd9-d51c-45fb-b56f-b600ea8526ff,Submitted,django__django-15503,6,0.032881999999999995,unknown,
54e03cac-cea6-404d-97bf-d041d76c5c54,Submitted,django__django-15525,17,0.066832,unknown,
4b687e28-b607-4f5c-b3fc-0fbed7564566,Submitted,django__django-15554,20,0.10557799999999999,unknown,
4bcc2875-801f-45d4-9beb-102382903778,Submitted,django__django-15561,17,0.07185799999999999,unknown,
bdd021d7-3de9-4d54-ab01-af9195d4075d,Submitted,django__django-15563,21,0.10445999999999998,unknown,
2f4de8b5-65f6-49b6-af2d-1525f3c3c427,Submitted,django__django-15569,9,0.029854,unknown,
c7326259-9404-4beb-aa0d-35eddbbd655d,Submitted,django__django-11477,8,0.024394,unknown,
fb06fd69-7014-4d85-82f9-75e4743d6761,Submitted,django__django-11490,9,0.028838,unknown,
8f0fad64-e95b-4ae8-ae85-7608fd49144d,Submitted,django__django-11532,13,0.043898,unknown,
9a3d4b21-ef64-4d8b-b869-e8cd6eca1265,Submitted,django__django-11551,6,0.024461999999999998,unknown,
a4259eac-4626-4201-811a-7f5caf48067f,Submitted,django__django-11555,9,0.025783999999999998,unknown,
855099b6-19df-498b-bcce-b970e9e7a760,Submitted,django__django-11603,5,0.023662,unknown,
1910510c-307f-4198-84a1-d0add4b12a85,Submitted,django__django-11728,12,0.035306,unknown,
fc51d2df-4287-4a3b-b57a-b8db3e32db00,Submitted,django__django-13417,32,0.15468799999999996,unknown,
8619caec-60d9-4a00-a04d-858b642d8f8a,Submitted,django__django-13449,13,0.065812,unknown,
c8e7985c-9400-4cda-89d4-f172ace7f93e,Submitted,django__django-13512,11,0.041054,unknown,
e729996b-84a4-48ac-9b25-3c30d1de2dac,Submitted,django__django-13513,7,0.027838,unknown,
341839ff-3dc7-4019-a585-bcb01b2d9dcf,Submitted,django__django-13516,9,0.033138,unknown,
51c43656-8705-4e4b-a642-f662583157ce,Submitted,django__django-13551,9,0.02089,unknown,
5f057743-6550-4840-8f82-b06658fc6e96,Submitted,django__django-13568,9,0.03092,unknown,
9eda13b4-6421-4f6e-86e4-8d536160d05f,Submitted,django__django-13569,8,0.023128,unknown,
6d9a47e6-3509-4aec-aac8-67fd593dfe56,Submitted,django__django-13590,10,0.02794,unknown,
5fd581b9-33fe-4f15-a1df-69017e8eb5f3,Submitted,django__django-13658,9,0.021833999999999996,unknown,
8c9f3128-5030-4ed5-ac30-ed89ecf53cb1,Submitted,django__django-13670,10,0.028938,unknown,
34b182c7-da57-4d6d-9bb9-88d0601a83d2,Submitted,django__django-13741,5,0.011244,unknown,
44032673-08f6-40c7-a393-f39f1f1b6b3d,Submitted,django__django-13786,11,0.048561999999999994,unknown,
c2026a46-f21e-460f-ab4a-4a3140b9e4d1,Submitted,django__django-13794,5,0.019950000000000002,unknown,
bcb9b297-f77e-4310-93ce-bbc8acc5e580,Submitted,django__django-13807,6,0.016423999999999998,unknown,
c96949f8-1a97-46d6-a780-29ae347f9e69,Submitted,django__django-13809,16,0.04825,unknown,
c1b65384-5e2b-48e1-8d5c-16c92c547e0a,Submitted,django__django-13810,13,0.054824,unknown,
40b24ebf-b045-4bed-a221-37da6e824c3e,Submitted,django__django-13820,6,0.016216,unknown,
a6d037c5-58cc-4e6c-8d92-9e8c600bd37b,Submitted,django__django-13821,9,0.07594999999999999,unknown,
bbae8687-33a3-475c-a8b3-8dc686d30b44,Submitted,django__django-13837,7,0.021473999999999997,unknown,
12ea3e7a-34a7-4e54-9020-6f8a6af40966,Submitted,django__django-13925,15,0.05853599999999999,unknown,
de786c8c-6304-463f-a4a7-e810d0d0a1c0,Submitted,django__django-13933,19,0.07714800000000001,unknown,
01ecd295-2405-474a-b294-6024ae4f7faa,Submitted,django__django-13964,37,0.251446,unknown,
700929a8-ab47-4c0a-8bac-a699d68e167b,Submitted,django__django-14007,18,0.10030399999999999,unknown,
6c364e4a-9bf3-44d2-a45c-b9f69152fd10,Submitted,django__django-14011,10,0.045537999999999995,unknown,
23606e9f-d185-4ccd-93a6-f84cbce4748f,Submitted,django__django-14017,44,0.299654,unknown,
2bf5807e-cd11-44ac-bb32-e6b0750ec839,Submitted,django__django-14034,11,0.047548,unknown,
9acf7459-34c4-4a25-9d6e-bbf25016a6f4,Submitted,django__django-14053,9,0.045278,unknown,
fa1822a7-425a-452f-a260-28ab5800250b,Submitted,django__django-14089,11,0.0272,unknown,
e65a0589-5e38-44ef-bfef-39d324018ea4,Submitted,django__django-14122,12,0.060211999999999995,unknown,
fe1ca6ca-d53b-46b2-a0ef-7df514d9856c,Submitted,django__django-14140,12,0.044096,unknown,
2de549e0-da15-4016-8e42-3cd7ca1910b7,Submitted,django__django-14155,35,0.15640399999999996,unknown,
6abbc4bf-ebfc-4fc4-a76a-56eb922afba9,Submitted,django__django-14170,11,0.046598,unknown,
9ccff899-8f20-4c67-880c-8bc4d7ca4a30,Submitted,django__django-14238,5,0.015588,unknown,
ab131b27-e6d6-49af-868b-db8032f40291,Submitted,django__django-14311,12,0.066976,unknown,
eef0bbf8-58b3-4a58-8b1b-2ff7632275da,Submitted,django__django-14315,11,0.028857999999999998,unknown,
8e60fdd8-0803-4b00-bab9-3c9a363aaa46,Submitted,django__django-15572,13,0.08363799999999999,unknown,
db5dc440-1c67-4d99-8d3f-a4993534e376,Submitted,django__django-15629,14,0.06364600000000001,unknown,
f2a4bb5e-7728-4f33-8cc7-a3fd86f1d300,Submitted,django__django-15695,23,0.09552600000000001,unknown,
c2b93dbe-ed14-43e0-8b51-b173e6ef9bf8,Submitted,django__django-15731,13,0.03763399999999999,unknown,
549aec31-77d3-48b0-a9f9-786812e7707d,Submitted,django__django-15732,14,0.04961,unknown,
353c24b1-8e7e-436e-8a19-f1a7c2918000,Submitted,django__django-15741,6,0.022414,unknown,
efadfe17-4fd5-416c-b574-223dd8468818,Submitted,django__django-15814,5,0.013803999999999999,unknown,
30538cc2-de15-4f9d-b087-7135dde57b04,Submitted,django__django-15851,16,0.056769999999999994,unknown,
057a905a-b84e-485a-8227-0a0855473006,Submitted,django__django-15863,15,0.05449199999999999,unknown,
d09c2c22-a1b7-47c8-8060-d043cd50fe5e,Submitted,django__django-15916,10,0.030455999999999997,unknown,
992d2f92-afe3-4409-a75a-1925a340e6ab,Submitted,django__django-15930,9,0.035311999999999996,unknown,
e89db9e3-008c-4a7e-b3cb-7588572ff9e1,Submitted,django__django-15957,24,0.13313,unknown,
c0da0b16-b528-43d7-a98e-372737a2312a,Submitted,django__django-15973,22,0.144844,unknown,
ffcee72d-9e1f-4fa7-8e51-fd88d8fcfab6,Submitted,django__django-15987,14,0.054700000000000006,unknown,
57499bca-0145-45c5-bfa9-0fa54ca96304,Submitted,django__django-16032,14,0.11159799999999999,unknown,
d3259999-b512-4f46-99c7-87980d736fec,Submitted,django__django-16082,20,0.08276,unknown,
