agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
e1374e60-f5ae-4847-8851-fbac45226139,Submitted,django__django-11532,1.7.0,12,0.1944235,unknown,mini-swe-agent-1,
f6fdc68a-47d7-477d-9ec0-9b26670a968c,Submitted,django__django-11551,1.7.0,8,0.09679475000000001,unknown,mini-swe-agent-1,
1c2886c9-622d-43a8-aa3a-5df3640a276f,Submitted,django__django-11555,1.7.0,17,0.29476025000000006,unknown,mini-swe-agent-1,
71a5d10d-4f32-49b3-9cd1-edb7c747992a,Submitted,django__django-11603,1.7.0,9,0.07952500000000001,unknown,mini-swe-agent-1,
b9df700f-0449-4401-bf76-cec1b322ee46,Submitted,django__django-11728,1.7.0,11,0.18325975,unknown,mini-swe-agent-1,
4baa3fec-405b-4a58-8626-78981a55fce2,Submitted,django__django-11734,1.7.0,28,0.89249325,unknown,mini-swe-agent-1,
bcb8996d-39ef-492b-bde1-1b9a634865e7,Submitted,django__django-11740,1.7.0,20,0.42886549999999996,unknown,mini-swe-agent-1,
ae214fef-06f7-4eb7-b51f-7d9c3e75277a,Submitted,django__django-11749,1.7.0,7,0.10470225,unknown,mini-swe-agent-1,
e32ba1d7-5a50-4845-962d-4e2a99fbb76f,Submitted,django__django-11790,1.7.0,7,0.09353875000000002,unknown,mini-swe-agent-1,
d757bb7f-15ec-4222-bd6b-3bdc9cbd5b25,Submitted,django__django-11815,1.7.0,11,0.16653725,unknown,mini-swe-agent-1,
9579bf0a-1a02-4f13-95ce-37c638452d3d,Submitted,django__django-11820,1.7.0,15,0.26204675,unknown,mini-swe-agent-1,
c102c6eb-1e7d-452f-930b-c3bbb128fe7c,Submitted,django__django-11848,1.7.0,8,0.14757250000000002,unknown,mini-swe-agent-1,
392c718a-eaa0-4d30-9555-474eb92982a1,Submitted,django__django-11880,1.7.0,9,0.11490900000000001,unknown,mini-swe-agent-1,
96e3ba6e-9f78-43bb-bf8b-798e71d0377b,Submitted,django__django-11885,1.7.0,15,0.2916905,unknown,mini-swe-agent-1,
c803f6b2-2be5-4c2f-9132-d2d4bc534157,Submitted,django__django-11951,1.7.0,7,0.054353750000000006,unknown,mini-swe-agent-1,
e77567f4-585a-40db-9c82-7611fd84e95d,Submitted,django__django-11964,1.7.0,24,0.6328042500000001,unknown,mini-swe-agent-1,
8bbb1781-7797-4e5b-b3fa-8d0de0c7825a,Submitted,django__django-11999,1.7.0,9,0.10495125000000001,unknown,mini-swe-agent-1,
b36dc5e0-65b6-41ab-8672-6df5eaca901f,Submitted,django__django-12039,1.7.0,7,0.10138375000000001,unknown,mini-swe-agent-1,
4988876d-6ccf-4cab-b687-95471de15b50,Submitted,django__django-12050,1.7.0,7,0.07746500000000002,unknown,mini-swe-agent-1,
e9504a7d-5ff6-433f-8892-66f36c006458,Submitted,django__django-12125,1.7.0,18,0.308863,unknown,mini-swe-agent-1,
1954701a-e3cf-47a5-8f7e-8f5b579e27a3,Submitted,django__django-12143,1.7.0,7,0.07168750000000002,unknown,mini-swe-agent-1,
68c930c9-fdc0-4f5e-b7aa-e91b8347c839,Submitted,django__django-12155,1.7.0,6,0.091255,unknown,mini-swe-agent-1,
5829638b-82c3-4bcb-8de3-18b2ffb728d7,Submitted,django__django-12193,1.7.0,13,0.281308,unknown,mini-swe-agent-1,
ff8a5cd1-68ec-4445-93a1-458e5e08b8ce,Submitted,django__django-12209,1.7.0,11,0.15586375,unknown,mini-swe-agent-1,
06db2fc2-31a9-4185-8698-d7b977994d33,Submitted,django__django-12262,1.7.0,8,0.14105625000000002,unknown,mini-swe-agent-1,
d7d1cbdc-9ae6-4a6f-96ce-99c41c9a7695,Submitted,django__django-12273,1.7.0,15,0.31947125000000004,unknown,mini-swe-agent-1,
e84875f7-0ca1-4a3f-bd0c-90b8cd55c5c4,Submitted,django__django-12276,1.7.0,12,0.1486635,unknown,mini-swe-agent-1,
67d9a125-0684-4c94-9dc5-ac91f4a6937c,Submitted,django__django-12304,1.7.0,7,0.1287775,unknown,mini-swe-agent-1,
29c3a4b6-8717-40ed-b4c0-b502785fb921,Submitted,django__django-12308,1.7.0,11,0.20249975000000003,unknown,mini-swe-agent-1,
b89ef6ed-ed94-4cc8-ba6b-1b298e1855ea,Submitted,django__django-12325,1.7.0,9,0.14252825,unknown,mini-swe-agent-1,
3124c0c4-5b1c-4128-88b4-8b08e639f736,Submitted,django__django-12406,1.7.0,14,0.29836875,unknown,mini-swe-agent-1,
235d131b-851a-448e-a5bc-4f4f59b7b064,Submitted,django__django-12419,1.7.0,21,0.32377350000000005,unknown,mini-swe-agent-1,
0009866c-8008-4344-8391-ff3a70f9559a,Submitted,django__django-12663,1.7.0,21,0.5198517500000001,unknown,mini-swe-agent-1,
4eaa05cf-6a67-43d1-87ac-d8956f5eb0be,Submitted,django__django-12708,1.7.0,25,0.43316475,unknown,mini-swe-agent-1,
2d77c96e-f23c-4c8a-94cb-989bd7efbf96,Submitted,django__django-12713,1.7.0,6,0.07086850000000001,unknown,mini-swe-agent-1,
81dc3aa2-07a4-4775-9754-3d12de035d92,Submitted,django__django-12741,1.7.0,9,0.08238600000000001,unknown,mini-swe-agent-1,
3abeb064-9ecb-451e-8335-3f5632906133,Submitted,django__django-12754,1.7.0,22,0.5613180000000001,unknown,mini-swe-agent-1,
dd960d09-0b98-4ee2-84d2-ec2aeef31c5a,Submitted,django__django-12774,1.7.0,13,0.17016225000000001,unknown,mini-swe-agent-1,
f5466b64-d843-445e-b7ca-a30ba4480362,Submitted,django__django-12858,1.7.0,10,0.12971625,unknown,mini-swe-agent-1,
956e0f44-1e52-4b17-a4f8-50da5fa2a32d,Submitted,django__django-12965,1.7.0,16,0.40516275,unknown,mini-swe-agent-1,
014e2f49-f5ef-4cfc-8471-2e373794ada8,Submitted,django__django-13012,1.7.0,18,0.35445124999999994,unknown,mini-swe-agent-1,
73ce147b-7fc3-48d6-8943-4b67903ef325,Submitted,django__django-13023,1.7.0,8,0.07900625000000001,unknown,mini-swe-agent-1,
046b9d97-4abd-4cf6-bca9-349bd2921976,Submitted,django__django-13028,1.7.0,8,0.13842125,unknown,mini-swe-agent-1,
17f3a0bc-060e-40ea-8ae4-1dfa0cd593e3,Submitted,django__django-13033,1.7.0,22,0.6356324999999999,unknown,mini-swe-agent-1,
7020c793-4286-409f-8935-81f0bd4a6e0b,Submitted,django__django-13089,1.7.0,9,0.12566375000000002,unknown,mini-swe-agent-1,
d8c2f6d9-e627-45b8-aaef-9e4e2db3db26,Submitted,django__django-13109,1.7.0,5,0.07376375,unknown,mini-swe-agent-1,
5cbc17d6-07e6-474b-b905-7e1f1f9e3551,Submitted,django__django-13112,1.7.0,15,0.34924350000000004,unknown,mini-swe-agent-1,
2e270078-0531-4ae1-9e8b-2cd961eaea8f,Submitted,django__django-13121,1.7.0,25,0.6504317499999999,unknown,mini-swe-agent-1,
7cf56147-cea1-48fa-a440-bd8bca9ba55e,Submitted,django__django-13128,1.7.0,14,0.262708,unknown,mini-swe-agent-1,
7d067b4f-e609-4c01-8cfb-7e2d1eb982ab,Submitted,django__django-13158,1.7.0,20,0.48448625,unknown,mini-swe-agent-1,
7be19a55-3088-4768-abee-792c6cdffb02,Submitted,django__django-13195,1.7.0,13,0.20902850000000003,unknown,mini-swe-agent-1,
cb83c25c-c17c-428b-a979-23c08c1f2573,Submitted,django__django-13212,1.7.0,11,0.2494165,unknown,mini-swe-agent-1,
f47f5b94-f202-4224-82e7-0ca4f01703f8,Submitted,django__django-13279,1.7.0,13,0.21977000000000002,unknown,mini-swe-agent-1,
12a73c71-c16c-464a-ad93-0b45892eb4c1,Submitted,django__django-13297,1.7.0,8,0.11108850000000002,unknown,mini-swe-agent-1,
54dcf903-c584-413a-979c-5862acb22b05,Submitted,django__django-13315,1.7.0,13,0.20732925000000002,unknown,mini-swe-agent-1,
607f7d50-c610-4f65-b8f5-a027c609ec9e,Submitted,django__django-13343,1.7.0,8,0.13881450000000004,unknown,mini-swe-agent-1,
9ddbebae-8e9f-4ff3-af3c-2adf7b559e50,Submitted,django__django-13344,1.7.0,11,0.29417250000000006,unknown,mini-swe-agent-1,
40c2d01f-88c3-4fa9-bcc1-4d37a03d3ee7,Submitted,django__django-13346,1.7.0,15,0.338388,unknown,mini-swe-agent-1,
afea5ae2-a5b0-4c51-9cfc-45252e1f9ec7,Submitted,django__django-13363,1.7.0,7,0.0610875,unknown,mini-swe-agent-1,
42c95ede-14c0-45ba-ac70-bd6697753c33,Submitted,django__django-13401,1.7.0,11,0.23692275,unknown,mini-swe-agent-1,
94005050-25a8-4273-a9e1-b28261e369ed,Submitted,django__django-13406,1.7.0,21,0.49875600000000003,unknown,mini-swe-agent-1,
8e0a1f69-777d-4ba2-9f80-efbbf3412168,Submitted,django__django-13410,1.7.0,10,0.137039,unknown,mini-swe-agent-1,
a4e66c63-7a43-4043-94d9-e7fea55a68f6,Submitted,django__django-13417,1.7.0,13,0.14767425,unknown,mini-swe-agent-1,
c85c7d28-f9b5-4112-a56f-660f32e04b3b,Submitted,django__django-13449,1.7.0,14,0.32553200000000004,unknown,mini-swe-agent-1,
34e36a38-e46a-476b-b51a-a8779e85d793,Submitted,django__django-13512,1.7.0,11,0.13296925,unknown,mini-swe-agent-1,
4ecc68b2-4786-46b5-8ed1-99086dcb0d02,Submitted,django__django-13513,1.7.0,12,0.1876255,unknown,mini-swe-agent-1,
94153791-d777-49cc-9d67-2ae96d7e9012,Submitted,django__django-13516,1.7.0,10,0.10983575000000001,unknown,mini-swe-agent-1,
00527768-0f49-4fcc-a1bd-ba190fa23a1c,Submitted,django__django-13551,1.7.0,8,0.10961625,unknown,mini-swe-agent-1,
5e7621d6-f11b-4fac-a8b4-56b30c79368f,Submitted,django__django-13568,1.7.0,14,0.29013150000000004,unknown,mini-swe-agent-1,
f966a8ca-e8ae-4aa3-b9ab-4982bdab3c3c,Submitted,django__django-13569,1.7.0,15,0.27726725,unknown,mini-swe-agent-1,
7bf442ee-5725-4679-8335-f2fdc24850f6,Submitted,django__django-13590,1.7.0,11,0.14660425,unknown,mini-swe-agent-1,
ad9837e4-4806-4370-8092-a3e0e94929ae,Submitted,django__django-13658,1.7.0,13,0.144012,unknown,mini-swe-agent-1,
aabf82ce-6c78-43fb-b0e7-3bda5f027a2a,Submitted,django__django-13670,1.7.0,6,0.06218875,unknown,mini-swe-agent-1,
29499190-d7d9-4c40-8243-fbf62998ae27,Submitted,django__django-13741,1.7.0,15,0.18944000000000003,unknown,mini-swe-agent-1,
a1c259fc-1566-4420-92ca-8b5ba22c1a6b,Submitted,django__django-13786,1.7.0,9,0.12512500000000001,unknown,mini-swe-agent-1,
1ce9a463-c068-45de-adf2-beb81307065b,Submitted,django__django-13794,1.7.0,15,0.36183875000000004,unknown,mini-swe-agent-1,
d7fb2441-7ab8-4077-9bfe-c713e5d16768,Submitted,django__django-13807,1.7.0,21,0.5463780000000001,unknown,mini-swe-agent-1,
4a884cfe-c7b7-4900-8473-73b51da638f8,Submitted,django__django-13809,1.7.0,15,0.3060705,unknown,mini-swe-agent-1,
ff8297c7-46fa-420c-8317-c66158ccd03a,Submitted,django__django-13810,1.7.0,7,0.09263750000000001,unknown,mini-swe-agent-1,
41f53e13-791b-4c23-b874-59a8be4b8874,Submitted,django__django-13820,1.7.0,28,0.9909892500000002,unknown,mini-swe-agent-1,
ebb6ffc8-9708-49e2-95c5-adb996fe797a,Submitted,django__django-13821,1.7.0,10,0.15832125000000002,unknown,mini-swe-agent-1,
5c81f086-aa8c-4457-b165-cdfca6e49027,Submitted,django__django-13837,1.7.0,6,0.11409125,unknown,mini-swe-agent-1,
29ea6695-5c2e-4894-84fb-d4c1a1a458cb,Submitted,django__django-13925,1.7.0,10,0.122989,unknown,mini-swe-agent-1,
3880f819-f827-47a6-a89b-5e5c7c53a25a,Submitted,django__django-13933,1.7.0,9,0.14455625,unknown,mini-swe-agent-1,
f532971e-a9ee-4a80-bf3f-3f22cdd1235d,Submitted,django__django-13964,1.7.0,39,1.3358089999999998,unknown,mini-swe-agent-1,
53077c62-867d-4853-b29a-bff1a798f6e6,Submitted,django__django-14007,1.7.0,19,0.46341225,unknown,mini-swe-agent-1,
a584c563-2227-4a0e-8eec-63e7828b843d,Submitted,django__django-14011,1.7.0,18,0.35701650000000007,unknown,mini-swe-agent-1,
5734afbc-1468-4b12-baf2-76b1ee0c74d2,Submitted,django__django-14017,1.7.0,15,0.28208775,unknown,mini-swe-agent-1,
dec4dc69-4778-43a5-90b1-e74662a7014b,Submitted,django__django-14034,1.7.0,13,0.24516975,unknown,mini-swe-agent-1,
da459f74-e3a3-48a3-8f6f-287c3f342474,Submitted,django__django-14053,1.7.0,17,0.36681550000000007,unknown,mini-swe-agent-1,
a927631d-7e96-42ac-893d-722e183b581f,Submitted,django__django-14089,1.7.0,7,0.09420375,unknown,mini-swe-agent-1,
14ad522b-d005-4c8e-8a88-9ef64da12ba7,Submitted,django__django-14122,1.7.0,20,0.4063342500000001,unknown,mini-swe-agent-1,
e4e00c19-3985-45c7-8e22-cb8356a30e7f,Submitted,django__django-14140,1.7.0,8,0.08556525000000001,unknown,mini-swe-agent-1,
8d4805fc-8fd1-4b88-8958-0294e1461e05,Submitted,django__django-14155,1.7.0,7,0.14503625,unknown,mini-swe-agent-1,
fabb6be9-e260-4539-9eae-fb20c9c50f28,Submitted,django__django-14170,1.7.0,11,0.16829900000000003,unknown,mini-swe-agent-1,
35dd253d-3caa-4bf5-8063-7131a120a654,Submitted,django__django-14238,1.7.0,6,0.0615875,unknown,mini-swe-agent-1,
fdb1e6d6-ab59-4eb0-865e-cce9e9343df7,Submitted,django__django-14311,1.7.0,11,0.24640175000000006,unknown,mini-swe-agent-1,
f82859f5-a571-43c9-820f-9c4ee0b683a7,Submitted,django__django-14315,1.7.0,9,0.08810000000000001,unknown,mini-swe-agent-1,
a6ef0b80-904b-4a9c-8acd-b2db152a44ef,Submitted,django__django-14349,1.7.0,8,0.1328775,unknown,mini-swe-agent-1,
ace82a66-fa7d-4f7a-8ac4-83bc5a64fd5f,Submitted,django__django-14351,1.7.0,12,0.2345355,unknown,mini-swe-agent-1,
98767596-98eb-4592-a001-ec152ca87763,Submitted,django__django-14373,1.7.0,8,0.09359125000000001,unknown,mini-swe-agent-1,
87acdc06-4c54-486e-9c33-ed192d47ed63,Submitted,django__django-14376,1.7.0,9,0.16961100000000004,unknown,mini-swe-agent-1,
2ca651dd-ebb8-49a7-9bfa-a68457883910,Submitted,django__django-14404,1.7.0,7,0.09835125,unknown,mini-swe-agent-1,
2afbe300-269c-4bd0-9b2d-47f1ddbacb30,Submitted,django__django-14434,1.7.0,10,0.12696425,unknown,mini-swe-agent-1,
c6e48bbd-68c9-4b42-af4f-a813e5474bf9,Submitted,django__django-14493,1.7.0,7,0.07756125,unknown,mini-swe-agent-1,
321417bc-c7b6-4390-bcc7-a6296f461e26,Submitted,django__django-14500,1.7.0,12,0.21596749999999998,unknown,mini-swe-agent-1,
4c79e59c-fe38-4ed0-b81e-9e3e71703e81,Submitted,django__django-14534,1.7.0,9,0.098563,unknown,mini-swe-agent-1,
1a2e3eab-91f7-445b-a37a-0142c70dba09,Submitted,django__django-14539,1.7.0,13,0.31625925,unknown,mini-swe-agent-1,
3082aa1b-9842-45cb-95fb-8b1dcc0055e7,Submitted,django__django-14559,1.7.0,14,0.21047825000000003,unknown,mini-swe-agent-1,
cf6f7ae3-0525-49ac-9ffb-3c932110d2e7,Submitted,django__django-14580,1.7.0,14,0.25010800000000005,unknown,mini-swe-agent-1,
21fd0feb-1058-4fb8-bd96-6973d3e69efb,Submitted,django__django-14608,1.7.0,8,0.1013985,unknown,mini-swe-agent-1,
ae339e5f-03bb-4d41-8e8f-5d7e076beede,Submitted,django__django-14631,1.7.0,25,0.58594725,unknown,mini-swe-agent-1,
24bc8ac9-4bfa-4956-924a-e88ebd2d4b93,Submitted,django__django-14672,1.7.0,8,0.10229775,unknown,mini-swe-agent-1,
f4796de7-183f-4df6-acb5-26aec2adcc20,Submitted,django__django-14725,1.7.0,35,1.052487,unknown,mini-swe-agent-1,
8e0a6809-515c-41e8-8ed5-ffbf6b5cf4f2,Submitted,django__django-14752,1.7.0,6,0.06486375,unknown,mini-swe-agent-1,
6c23dbee-30f2-4486-a02d-03c4a4c7246c,Submitted,django__django-14765,1.7.0,9,0.09598175000000002,unknown,mini-swe-agent-1,
9c376382-159c-4af2-983e-cb73d386de2d,Submitted,django__django-14771,1.7.0,9,0.14352,unknown,mini-swe-agent-1,
3af13ff0-2122-49bc-b2cf-5a08ebe4780a,Submitted,django__django-14787,1.7.0,10,0.1339875,unknown,mini-swe-agent-1,
2d1da0f3-2530-4c00-a174-eb0c3b3e7a77,Submitted,django__django-14792,1.7.0,10,0.21732975,unknown,mini-swe-agent-1,
d037f3b7-4a58-4b16-9123-8e86f00d3ac2,Submitted,django__django-14855,1.7.0,8,0.05852425,unknown,mini-swe-agent-1,
0325a1eb-f751-40f1-82d0-d2504b67a85c,Submitted,django__django-14915,1.7.0,10,0.162385,unknown,mini-swe-agent-1,
2a97903b-d1df-4a39-b877-8b58b62045b4,Submitted,django__django-14999,1.7.0,13,0.2275635,unknown,mini-swe-agent-1,
472416f5-4e26-4296-b1d9-84485c654876,Submitted,django__django-15022,1.7.0,15,0.340783,unknown,mini-swe-agent-1,
e2c76332-1c4f-47f7-95cd-9a09a7ed868b,Submitted,django__django-15037,1.7.0,19,0.42653949999999996,unknown,mini-swe-agent-1,
5697b71f-5a83-4d74-b827-916b86807796,Submitted,django__django-15098,1.7.0,18,0.34868150000000003,unknown,mini-swe-agent-1,
3c052316-c384-43ea-9813-e021e124a1be,Submitted,django__django-15103,1.7.0,9,0.14254625,unknown,mini-swe-agent-1,
96558c0c-5c28-437e-b31b-c6ed9ecd7ba1,Submitted,django__django-15104,1.7.0,7,0.09531700000000001,unknown,mini-swe-agent-1,
98f4d038-7503-451c-b15b-ea8640aa5e10,Submitted,django__django-15127,1.7.0,13,0.13806575,unknown,mini-swe-agent-1,
4fed388b-22b2-4fa6-8c01-6371fe85ef42,Submitted,django__django-15128,1.7.0,16,0.4585505,unknown,mini-swe-agent-1,
7f34f224-94d2-4369-bf2b-6495d637765e,Submitted,django__django-15161,1.7.0,13,0.25212425000000005,unknown,mini-swe-agent-1,
ecf2784c-89fd-4241-8381-cb0fc298d625,Submitted,django__django-15252,1.7.0,10,0.25354875000000004,unknown,mini-swe-agent-1,
96d3594a-05bf-4e7d-8f7b-731e9c27a40d,Submitted,django__django-15268,1.7.0,11,0.23490375,unknown,mini-swe-agent-1,
7d922c3a-0ddc-4a9c-8747-4a5509dd96c8,Submitted,django__django-15277,1.7.0,9,0.12124200000000002,unknown,mini-swe-agent-1,
c420a84f-588f-4694-a2f6-566a0b3bd486,Submitted,django__django-15278,1.7.0,12,0.21374625,unknown,mini-swe-agent-1,
13c2c3bf-6c15-457c-8a6a-d4af1515b0ee,Submitted,django__django-15280,1.7.0,43,2.4862675,unknown,mini-swe-agent-1,
0b354ef0-587e-4972-acbd-834c0d97b976,Submitted,django__django-15315,1.7.0,8,0.13342875000000004,unknown,mini-swe-agent-1,
f7ad49a4-9d11-4412-87d7-06a7c08c4404,Submitted,django__django-15368,1.7.0,15,0.26038325,unknown,mini-swe-agent-1,
e5252d28-d70f-4c0b-9450-9364bc151ada,Submitted,django__django-15375,1.7.0,18,0.47743575000000005,unknown,mini-swe-agent-1,
90913310-782c-4ad5-aed7-7445b342af7b,Submitted,django__django-15380,1.7.0,10,0.135909,unknown,mini-swe-agent-1,
9df5d8f0-bf60-45be-a200-94a6c080cd53,Submitted,django__django-15382,1.7.0,24,0.5528657499999999,unknown,mini-swe-agent-1,
e5f3521d-92d5-45a0-9f95-87f11a80cea4,Submitted,django__django-15467,1.7.0,5,0.05408625,unknown,mini-swe-agent-1,
