agent_run_id,metadata.exit_status,metadata.instance_id,metadata.mini_version,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,metadata.trajectory_format,created_at
8953a151-b1e1-4f9f-bb1d-7e6916df72bf,Submitted,django__django-13195,1.7.0,18,0.01271879,unknown,mini-swe-agent-1,
3d6677c6-79ee-4266-8cf1-07831796cea4,Submitted,django__django-13212,1.7.0,13,0.0158719,unknown,mini-swe-agent-1,
cd64bcd5-4fe7-448e-8357-28588320b7bb,Submitted,django__django-13279,1.7.0,10,0.008311019999999999,unknown,mini-swe-agent-1,
7bc2e46e-1dc1-451f-b3ba-225d0edff2cb,Submitted,django__django-13297,1.7.0,17,0.0163695,unknown,mini-swe-agent-1,
ca32ac8b-0433-49d7-8886-c23d6b75eadd,Submitted,django__django-13315,1.7.0,9,0.00550492,unknown,mini-swe-agent-1,
6b9cf077-2d32-441d-9d1c-4724d4b556bb,Submitted,django__django-13343,1.7.0,8,0.00800449,unknown,mini-swe-agent-1,
1dff64a6-f106-4bdc-849d-8b97f3b38f28,Submitted,django__django-13344,1.7.0,20,0.01460239,unknown,mini-swe-agent-1,
34862e05-012c-475e-8e4d-e2a56f2d9638,Submitted,django__django-13346,1.7.0,40,0.031105720000000003,unknown,mini-swe-agent-1,
024fd31e-3df7-4234-b8b8-06554e2e07a5,Submitted,django__django-14349,1.7.0,13,0.015531129999999997,unknown,mini-swe-agent-1,
538ed170-700e-4fd4-8419-784b0ef7180d,Submitted,django__django-14351,1.7.0,16,0.012848140000000001,unknown,mini-swe-agent-1,
208f16d9-556a-4990-ae73-9fd932867010,Submitted,django__django-14373,1.7.0,8,0.0051974,unknown,mini-swe-agent-1,
e663ad48-922d-44be-af29-7f0b272c370a,Submitted,django__django-14376,1.7.0,10,0.00637064,unknown,mini-swe-agent-1,
eebb40a6-b873-4dd8-acde-af25036cc557,Submitted,django__django-14404,1.7.0,20,0.01388745,unknown,mini-swe-agent-1,
5472d051-7cf4-4f90-a306-9c54aa561c86,Submitted,django__django-14434,1.7.0,27,0.014674609999999996,unknown,mini-swe-agent-1,
fb55d47d-6cd7-457e-a59d-8132449ae6c5,Submitted,django__django-14493,1.7.0,7,0.00582299,unknown,mini-swe-agent-1,
de008235-bd3c-4cd9-ac2c-8c3fa9989ca5,Submitted,django__django-14500,1.7.0,10,0.00812367,unknown,mini-swe-agent-1,
64f173bc-04fa-4dc2-a19f-9aced0b1e044,Submitted,django__django-14534,1.7.0,95,0.07709301999999998,unknown,mini-swe-agent-1,
40e691d4-ece2-4d30-96c7-be5990e1be57,Submitted,django__django-14539,1.7.0,12,0.018015669999999998,unknown,mini-swe-agent-1,
2037f91f-80c0-4aae-8d6c-14d9f99189ad,Submitted,django__django-14559,1.7.0,26,0.018625769999999996,unknown,mini-swe-agent-1,
9b2c81f2-e855-432b-9189-5314e5159a71,Submitted,astropy__astropy-12907,1.7.0,14,0.022711600000000005,unknown,mini-swe-agent-1,
20098eec-8ba5-4417-9c04-c0b6a7c7f8d6,Submitted,astropy__astropy-13033,1.7.0,14,0.00917182,unknown,mini-swe-agent-1,
6adc9a73-ac9f-45f7-b653-739fcbe6be1d,Submitted,astropy__astropy-13236,1.7.0,6,0.00508065,unknown,mini-swe-agent-1,
698859b2-1660-47d9-89d9-bb1d468b5cb5,Submitted,astropy__astropy-13398,1.7.0,51,0.04298937999999999,unknown,mini-swe-agent-1,
45ec351b-0b22-4ab2-996a-d13af4364e4e,LimitsExceeded,astropy__astropy-13453,1.7.0,250,0.22957532000000003,unknown,mini-swe-agent-1,
2d88bd8a-ff29-43e1-833a-9472bfbb6041,Submitted,astropy__astropy-13579,1.7.0,15,0.02025361,unknown,mini-swe-agent-1,
72e09590-823c-4913-b72a-91641db60615,Submitted,astropy__astropy-13977,1.7.0,23,0.022616249999999987,unknown,mini-swe-agent-1,
a73e63f8-1a5b-4f6f-bad2-43a0a0966b4b,Submitted,astropy__astropy-14096,1.7.0,13,0.014184879999999997,unknown,mini-swe-agent-1,
0907b743-885b-4a7e-bb9c-b0d2c39daa9f,Submitted,astropy__astropy-14182,1.7.0,21,0.01780629,unknown,mini-swe-agent-1,
b07b7e0a-7d16-41c8-a4b2-a2492f3896dd,Submitted,astropy__astropy-14309,1.7.0,11,0.00941223,unknown,mini-swe-agent-1,
d505f80e-d1b5-46fc-95a3-b451d2d6f257,Submitted,astropy__astropy-14365,1.7.0,8,0.0071867499999999996,unknown,mini-swe-agent-1,
c398f165-b546-4d17-8118-8328f8b1729a,Submitted,django__django-15572,1.7.0,27,0.026823230000000003,unknown,mini-swe-agent-1,
db84ef5d-13bf-4387-8d94-7c94e497b5dd,Submitted,django__django-15629,1.7.0,16,0.01404674,unknown,mini-swe-agent-1,
221ff711-2e2e-4237-8957-30207b063c04,Submitted,django__django-15695,1.7.0,7,0.00511559,unknown,mini-swe-agent-1,
c1c0ab99-5391-4238-b6ce-821d8bce2f73,Submitted,django__django-15731,1.7.0,16,0.010368049999999997,unknown,mini-swe-agent-1,
d4e5bb58-ebdc-4109-9013-4b7b6119afa7,Submitted,django__django-15732,1.7.0,239,0.1720078600000001,unknown,mini-swe-agent-1,
b7bd94d6-2274-4ab0-acad-55684b5be6fc,Submitted,django__django-17087,1.7.0,18,0.01604113,unknown,mini-swe-agent-1,
8c4a3e1f-e5d9-454a-b31d-bb3083206d5d,Submitted,django__django-7530,1.7.0,7,0.00383161,unknown,mini-swe-agent-1,
634a24bb-beb4-4a21-92c8-b047fbae67a2,Submitted,django__django-9296,1.7.0,6,0.0029363099999999997,unknown,mini-swe-agent-1,
e2c9f174-0c56-4b9b-b0de-01495f81c8a6,Submitted,matplotlib__matplotlib-13989,1.7.0,16,0.012912199999999997,unknown,mini-swe-agent-1,
1e3136f7-214c-43c9-98e9-33b50f9dfad3,Submitted,matplotlib__matplotlib-14623,1.7.0,115,0.11467298999999997,unknown,mini-swe-agent-1,
d77994d1-cfc9-43da-a838-49f60ac72914,Submitted,matplotlib__matplotlib-20488,1.7.0,28,0.02705918,unknown,mini-swe-agent-1,
1e878dc1-2341-46ba-8ffc-4e5d92cb566f,Submitted,matplotlib__matplotlib-20676,1.7.0,155,0.14077599999999998,unknown,mini-swe-agent-1,
c864db7e-1646-4985-9c4a-186a9c8fe65c,Submitted,matplotlib__matplotlib-20826,1.7.0,17,0.01646882,unknown,mini-swe-agent-1,
21fe0be2-5807-4539-a3f1-8326c122f8a8,Submitted,matplotlib__matplotlib-20859,1.7.0,197,0.15340494999999998,unknown,mini-swe-agent-1,
9ff943da-8253-450a-b9aa-c64d41c2c1ab,Submitted,matplotlib__matplotlib-21568,1.7.0,32,0.02806138999999999,unknown,mini-swe-agent-1,
9a44f362-252c-4ed1-8791-4ae570ec2246,Submitted,matplotlib__matplotlib-22719,1.7.0,20,0.021285469999999997,unknown,mini-swe-agent-1,
f24e3d09-3352-45c0-aea2-c4604432cc87,Submitted,matplotlib__matplotlib-22865,1.7.0,16,0.01334728,unknown,mini-swe-agent-1,
c7f7fb6b-f020-4222-9e5b-1811187521a2,Submitted,matplotlib__matplotlib-22871,1.7.0,10,0.007232359999999999,unknown,mini-swe-agent-1,
f1d00246-7196-44bf-8f0c-a3a39ef70830,Submitted,matplotlib__matplotlib-23299,1.7.0,18,0.01169082,unknown,mini-swe-agent-1,
d08899bb-5735-4320-975c-850c581c8c93,Submitted,matplotlib__matplotlib-23314,1.7.0,30,0.0174854,unknown,mini-swe-agent-1,
e7603ca2-df29-48c5-bb49-d6e1df839335,Submitted,matplotlib__matplotlib-23412,1.7.0,51,0.033298600000000005,unknown,mini-swe-agent-1,
251d6311-def2-429f-a1c5-c8613b3da2d6,Submitted,matplotlib__matplotlib-23476,1.7.0,19,0.01771646,unknown,mini-swe-agent-1,
4e79a2a1-9aee-469f-9382-b4684f4de325,Submitted,matplotlib__matplotlib-24026,1.7.0,8,0.007583029999999999,unknown,mini-swe-agent-1,
3317448d-64d3-4ea9-bf30-2a07b6698a1f,Submitted,pydata__xarray-3151,1.7.0,22,0.018132919999999997,unknown,mini-swe-agent-1,
adf627e8-cfc4-4a50-b841-813235600d84,Submitted,pydata__xarray-3305,1.7.0,9,0.007718549999999999,unknown,mini-swe-agent-1,
15f73217-4534-4d5d-ad83-f5d45191e0d7,Submitted,pydata__xarray-3677,1.7.0,6,0.00416209,unknown,mini-swe-agent-1,
88dab9f3-7b40-4499-ae0e-26088196cd42,Submitted,astropy__astropy-14369,1.7.0,38,0.038449950000000004,unknown,mini-swe-agent-1,
d2253885-f6b7-48a0-967a-8f3c49a8c891,Submitted,astropy__astropy-14508,1.7.0,22,0.017034419999999998,unknown,mini-swe-agent-1,
7cda7659-d722-4fa5-b719-28b127ea0ebe,Submitted,astropy__astropy-14539,1.7.0,81,0.06963952,unknown,mini-swe-agent-1,
c11c0fda-4da9-40f0-9b26-f40c32e642a7,Submitted,astropy__astropy-14598,1.7.0,132,0.10333521000000004,unknown,mini-swe-agent-1,
7920ecef-2e2b-4484-8a16-1959642985fa,Submitted,astropy__astropy-14995,1.7.0,11,0.011298099999999998,unknown,mini-swe-agent-1,
f21746c0-d1d9-4a6c-9c17-0bee00c0af90,Submitted,astropy__astropy-7166,1.7.0,12,0.010283899999999999,unknown,mini-swe-agent-1,
43f0f455-feb5-4bab-90c9-f875508c0db0,Submitted,astropy__astropy-7336,1.7.0,11,0.0066532699999999985,unknown,mini-swe-agent-1,
d0ea0e5c-0947-493c-b988-3264290a5506,Submitted,astropy__astropy-7606,1.7.0,5,0.00315168,unknown,mini-swe-agent-1,
61a3fe0e-4693-4490-8026-873e964ab51f,Submitted,astropy__astropy-7671,1.7.0,6,0.00510227,unknown,mini-swe-agent-1,
59dce0b7-a238-4637-8026-72feff8cf975,Submitted,astropy__astropy-8707,1.7.0,18,0.017785479999999996,unknown,mini-swe-agent-1,
f52dbd50-b70c-425e-9897-5ed6c851f21f,LimitsExceeded,astropy__astropy-8872,1.7.0,250,0.20326977999999993,unknown,mini-swe-agent-1,
b3849d3b-88d0-44cb-aae5-553629a257ca,LimitsExceeded,django__django-10097,1.7.0,250,0.2777073699999999,unknown,mini-swe-agent-1,
1d905efe-2ba4-4187-8199-e54cd0564ea2,Submitted,django__django-10554,1.7.0,81,0.05673751999999998,unknown,mini-swe-agent-1,
7570188f-a996-4c21-b9e2-644df22c6a8d,Submitted,django__django-10880,1.7.0,12,0.0074064399999999985,unknown,mini-swe-agent-1,
3a968775-0dbb-4633-8ae2-e46aa3145c29,Submitted,django__django-10914,1.7.0,12,0.00714196,unknown,mini-swe-agent-1,
f9881e0d-10c5-46cd-9fe7-538b89fd9ba7,Submitted,django__django-10973,1.7.0,11,0.006870069999999999,unknown,mini-swe-agent-1,
ece5c6be-b513-40b2-9baf-ffb779ea2f64,LimitsExceeded,django__django-10999,1.7.0,250,0.22727909000000004,unknown,mini-swe-agent-1,
83d70ea6-229e-44f4-8d87-29edb05b04c1,Submitted,django__django-11066,1.7.0,15,0.00886497,unknown,mini-swe-agent-1,
30f9a8ad-d22b-459a-8f44-c7f286258f20,Submitted,django__django-11087,1.7.0,29,0.027884440000000003,unknown,mini-swe-agent-1,
fff21532-324d-416b-a994-eaa5555c0458,Submitted,django__django-11095,1.7.0,9,0.0060065399999999994,unknown,mini-swe-agent-1,
4d722498-3678-4b30-b6bf-45bec73d2cff,Submitted,django__django-11099,1.7.0,15,0.021805249999999998,unknown,mini-swe-agent-1,
1b50b1ca-63b1-45ac-a1b5-0c162b6f7c60,Submitted,django__django-11119,1.7.0,11,0.007300879999999999,unknown,mini-swe-agent-1,
563a4028-9caf-41fc-9d2e-9617e310a31c,Submitted,django__django-11133,1.7.0,8,0.00591156,unknown,mini-swe-agent-1,
87a42150-48db-4abb-a7f1-53d6dc959534,Submitted,django__django-11138,1.7.0,17,0.013610500000000001,unknown,mini-swe-agent-1,
6cc27a6d-140f-445f-a668-62eb3fe60f4f,Submitted,django__django-11141,1.7.0,91,0.0684488,unknown,mini-swe-agent-1,
52ae62e6-5b09-47c1-a871-3222b5fe3699,Submitted,django__django-11149,1.7.0,4,0.00484436,unknown,mini-swe-agent-1,
70524899-8542-41cb-b3e7-476d82ed70ad,Submitted,django__django-11163,1.7.0,7,0.003930669999999999,unknown,mini-swe-agent-1,
a722c17f-ba33-40d0-9246-771c37d80776,Submitted,django__django-11179,1.7.0,28,0.019922049999999997,unknown,mini-swe-agent-1,
45412e37-9fb5-4131-a17a-82436b5f23ef,Submitted,django__django-11206,1.7.0,16,0.01574525,unknown,mini-swe-agent-1,
2eaa9018-3d7f-4163-a4dc-2db8f783a10c,Submitted,django__django-11211,1.7.0,12,0.009215559999999998,unknown,mini-swe-agent-1,
9ae6ffbd-a06a-4d59-ad38-64fe4bc4f59a,Submitted,django__django-11239,1.7.0,16,0.009676269999999999,unknown,mini-swe-agent-1,
e7ba1605-faa3-4bea-a3e6-aaf795cdfad5,Submitted,django__django-11265,1.7.0,9,0.0072110099999999995,unknown,mini-swe-agent-1,
c233de55-4a91-49d6-a993-9a05883699a1,Submitted,django__django-11276,1.7.0,8,0.00430734,unknown,mini-swe-agent-1,
131c5364-6abc-467f-bc34-c8353ce78eff,Submitted,django__django-11292,1.7.0,16,0.019734520000000002,unknown,mini-swe-agent-1,
70af38c2-d76f-4807-be0c-66fe0efcd513,Submitted,django__django-11299,1.7.0,13,0.010505680000000002,unknown,mini-swe-agent-1,
eef394f3-254a-4b33-94e1-1d6389535ff4,Submitted,django__django-11333,1.7.0,18,0.009830270000000002,unknown,mini-swe-agent-1,
0e0f5388-db18-4ad0-9a78-e9157d9cc849,Submitted,django__django-11400,1.7.0,7,0.00617686,unknown,mini-swe-agent-1,
b8609c01-1cc3-46c4-b4e2-8872a428bfeb,Submitted,django__django-11433,1.7.0,8,0.0071456900000000005,unknown,mini-swe-agent-1,
c38d3ef3-1f62-4e6e-8437-eeabef65667f,Submitted,django__django-11451,1.7.0,16,0.01633254,unknown,mini-swe-agent-1,
81ae2e85-b432-48f8-b4f6-dfe4af67cbf7,Submitted,django__django-11477,1.7.0,182,0.14852848999999996,unknown,mini-swe-agent-1,
e7da6a26-b90b-457d-8bcf-0edc7d4963e3,Submitted,django__django-11490,1.7.0,17,0.01153697,unknown,mini-swe-agent-1,
87200bfb-5694-427f-a6a1-6d585b2cf73d,Submitted,django__django-11532,1.7.0,10,0.007515389999999999,unknown,mini-swe-agent-1,
f0f40bf5-2830-4ca2-a973-6a92323e0bd4,Submitted,django__django-11551,1.7.0,17,0.01491425,unknown,mini-swe-agent-1,
7f621f3e-11d3-4c31-a275-6e16fd569196,Submitted,django__django-11555,1.7.0,7,0.0050060999999999994,unknown,mini-swe-agent-1,
bfbac4de-4187-45d7-89dc-0b067b68b533,Submitted,django__django-11603,1.7.0,11,0.0084333,unknown,mini-swe-agent-1,
8cf480d3-554d-4f25-9eae-944d26187e8d,Submitted,django__django-11728,1.7.0,15,0.012559690000000002,unknown,mini-swe-agent-1,
3bc1ae25-8c79-4ca8-85e2-c07718e2a211,Submitted,django__django-11734,1.7.0,21,0.015348049999999997,unknown,mini-swe-agent-1,
8f21510d-f860-4646-a36f-29f44fe7247c,Submitted,django__django-11740,1.7.0,9,0.005848099999999999,unknown,mini-swe-agent-1,
617451aa-fe8a-4c2a-b6fe-0304d5cd775b,Submitted,django__django-11749,1.7.0,28,0.025235220000000003,unknown,mini-swe-agent-1,
b30dd237-62ca-4cd3-9e43-38f1032e10a3,Submitted,django__django-11790,1.7.0,35,0.02731662,unknown,mini-swe-agent-1,
da5f3ab0-9ae5-48af-baff-be5f1a3aa3e4,Submitted,django__django-11815,1.7.0,20,0.01832678,unknown,mini-swe-agent-1,
4d64280f-86be-4562-9ee0-0eaa62e73ae8,Submitted,django__django-11820,1.7.0,9,0.007056129999999999,unknown,mini-swe-agent-1,
16fcbb41-26c9-45a8-8e30-9e1ad7508c96,Submitted,django__django-11848,1.7.0,11,0.01186948,unknown,mini-swe-agent-1,
c2ad1ebc-b703-4f96-af99-dd6cdb5fe3bb,Submitted,django__django-11880,1.7.0,30,0.025507250000000002,unknown,mini-swe-agent-1,
fa54a587-237a-48b4-a606-94f341aa5cc4,Submitted,django__django-11885,1.7.0,23,0.01892249,unknown,mini-swe-agent-1,
644e6d18-fd26-4fb8-9063-ea6e410e668e,Submitted,django__django-11951,1.7.0,19,0.012695099999999999,unknown,mini-swe-agent-1,
23729866-4271-4ad5-8a4f-ddf91379e34b,Submitted,django__django-11964,1.7.0,37,0.029841459999999993,unknown,mini-swe-agent-1,
2d538983-8fcf-48e4-8b98-e17a28c6b423,Submitted,django__django-11999,1.7.0,13,0.01233079,unknown,mini-swe-agent-1,
56cf82df-90bb-4c61-97e2-09e456149b37,Submitted,django__django-12039,1.7.0,9,0.00666443,unknown,mini-swe-agent-1,
3845f983-3332-4542-b9c8-bd07dfe0b997,Submitted,django__django-12050,1.7.0,19,0.009142170000000002,unknown,mini-swe-agent-1,
3ff99679-40c2-4163-a108-363662ff116e,Submitted,django__django-12125,1.7.0,9,0.006953769999999999,unknown,mini-swe-agent-1,
a98a007f-4240-47e4-af80-6fc7268c81f1,Submitted,django__django-12143,1.7.0,6,0.005200109999999999,unknown,mini-swe-agent-1,
b002882a-e6f7-44af-9cb8-2270077299ae,Submitted,django__django-12155,1.7.0,3,0.00254815,unknown,mini-swe-agent-1,
b9bebbb4-67bf-4056-a9d1-a614aa78621c,Submitted,django__django-12193,1.7.0,32,0.027054759999999997,unknown,mini-swe-agent-1,
29a5599e-614b-442a-9293-706c82239b2a,Submitted,django__django-12209,1.7.0,20,0.027958439999999998,unknown,mini-swe-agent-1,
f7af75e0-4a45-4d43-bbb0-466779ec6e19,Submitted,django__django-12262,1.7.0,12,0.0083836,unknown,mini-swe-agent-1,
da741039-b852-4602-a1ad-eecfec4f9c37,Submitted,django__django-12273,1.7.0,32,0.032845900000000004,unknown,mini-swe-agent-1,
a41645f1-6e97-4d94-be91-be19adfe7789,Submitted,django__django-12276,1.7.0,8,0.005329959999999999,unknown,mini-swe-agent-1,
1c726b8b-53f8-4900-9557-26c9159117c8,Submitted,django__django-12304,1.7.0,3,0.0037219099999999997,unknown,mini-swe-agent-1,
4bd6efb1-3bd0-4bf8-a03c-44ea2efbaf5b,Submitted,django__django-12308,1.7.0,14,0.00969475,unknown,mini-swe-agent-1,
7fa3bedb-4b73-484b-991e-da10a2abda56,Submitted,django__django-12325,1.7.0,25,0.0209946,unknown,mini-swe-agent-1,
7e8d19c3-3a3d-47e5-8f52-6be367ff9ef6,Submitted,django__django-12406,1.7.0,17,0.012445559999999998,unknown,mini-swe-agent-1,
01532492-1420-4d78-bb2f-08f002fe9c08,Submitted,django__django-12419,1.7.0,5,0.0049194500000000006,unknown,mini-swe-agent-1,
335b5fb0-4949-4d41-9cb0-850966b7a7e9,Submitted,django__django-12663,1.7.0,103,0.09738510000000002,unknown,mini-swe-agent-1,
631b9506-3324-4cb8-872e-2d6008abadda,Submitted,django__django-12708,1.7.0,18,0.014366399999999996,unknown,mini-swe-agent-1,
43301bc4-a3a2-4a04-8925-d397a7a3e1b7,Submitted,django__django-12713,1.7.0,36,0.02372188,unknown,mini-swe-agent-1,
ef5fbafa-49ef-4f1f-9cb6-cdf2235da51e,Submitted,django__django-12741,1.7.0,71,0.05846153999999997,unknown,mini-swe-agent-1,
35610363-4093-4340-b0b8-0412b7ca7918,Submitted,django__django-12754,1.7.0,22,0.0264195,unknown,mini-swe-agent-1,
c62560a5-78d1-4d4d-b6d3-9b0b89eba56a,Submitted,django__django-12774,1.7.0,31,0.01957147,unknown,mini-swe-agent-1,
728e52a2-9815-45ad-aa2b-97ef7600cb68,Submitted,django__django-13033,1.7.0,33,0.03582771999999999,unknown,mini-swe-agent-1,
c10690ee-8afb-47ab-a6cc-aeae45421c2f,Submitted,django__django-13089,1.7.0,7,0.00556208,unknown,mini-swe-agent-1,
bfe108df-7571-475b-8d43-8bc2d14acba4,Submitted,django__django-13109,1.7.0,17,0.01149088,unknown,mini-swe-agent-1,
e24075da-e3c1-4d31-9f2f-ea05efd52987,Submitted,django__django-13112,1.7.0,12,0.009344619999999998,unknown,mini-swe-agent-1,
c1c482f5-185d-497f-8743-d7da493ecd9e,Submitted,django__django-13121,1.7.0,17,0.010790929999999999,unknown,mini-swe-agent-1,
d88b8c54-3655-40d5-8fc2-bb2185aabda0,Submitted,django__django-13363,1.7.0,31,0.024468840000000002,unknown,mini-swe-agent-1,
617f3d3e-7d2d-46be-a2c9-604bc8e5fe6e,Submitted,django__django-13401,1.7.0,18,0.017590879999999996,unknown,mini-swe-agent-1,
e548f0f2-fbc8-4725-9eea-117ba66c9188,LimitsExceeded,django__django-13406,1.7.0,250,0.18786953,unknown,mini-swe-agent-1,
92ac3bfb-9fa1-42a0-95fa-f9b9b711cb68,Submitted,django__django-13410,1.7.0,7,0.006273919999999999,unknown,mini-swe-agent-1,
c207db87-447c-4198-b2b1-587cc09e92ec,Submitted,django__django-13417,1.7.0,18,0.011931319999999999,unknown,mini-swe-agent-1,
6beafae3-cf07-4374-9adf-db40bd46152e,Submitted,django__django-13449,1.7.0,37,0.034856359999999996,unknown,mini-swe-agent-1,
b4982f14-d114-4465-b845-91e69ac34855,Submitted,django__django-13512,1.7.0,10,0.006777090000000001,unknown,mini-swe-agent-1,
c47a7c91-93be-40f7-8f0b-326eecdd7176,Submitted,django__django-13513,1.7.0,2,0.0022562,unknown,mini-swe-agent-1,
5f54d8a3-4331-4512-ad82-1ae4ca66e398,Submitted,django__django-13516,1.7.0,23,0.01804829,unknown,mini-swe-agent-1,
f7bb5c75-6039-447d-8f78-4b352e9a2df5,Submitted,django__django-13551,1.7.0,13,0.009031319999999999,unknown,mini-swe-agent-1,
e69db9fa-f965-4639-a7da-e69f38a9bccb,Submitted,django__django-13568,1.7.0,10,0.00750849,unknown,mini-swe-agent-1,
44b00959-7476-4d15-9de5-eb47e6c8cc1b,Submitted,django__django-13569,1.7.0,15,0.012473560000000002,unknown,mini-swe-agent-1,
7cd0a30f-a7cd-4816-96f8-cb028a9045c6,Submitted,django__django-13590,1.7.0,25,0.019400369999999993,unknown,mini-swe-agent-1,
5e0a21c0-7d14-4019-bae3-adcac989ee4c,Submitted,django__django-13658,1.7.0,6,0.004485649999999999,unknown,mini-swe-agent-1,
a375d48e-7064-46c2-bc6b-32f2eacb75be,Submitted,django__django-13670,1.7.0,8,0.00602385,unknown,mini-swe-agent-1,
0d352ff0-14ee-4706-8e45-649ded120e78,Submitted,django__django-13741,1.7.0,15,0.008765729999999998,unknown,mini-swe-agent-1,
c00a345f-548f-4715-b376-5000f415ae5a,Submitted,django__django-13786,1.7.0,7,0.008040819999999999,unknown,mini-swe-agent-1,
2e226512-6a60-42de-b34b-03e27b4e2e53,Submitted,django__django-13794,1.7.0,7,0.00598131,unknown,mini-swe-agent-1,
b668d896-fbae-45f9-8576-d317cbd9195d,Submitted,django__django-13807,1.7.0,4,0.0043814,unknown,mini-swe-agent-1,
b84bab58-fb0e-4eca-85fd-44de6f41d903,Submitted,django__django-13809,1.7.0,19,0.015223839999999997,unknown,mini-swe-agent-1,
5b9b27e2-8b0c-4c87-bdaa-0539c6ea0430,Submitted,django__django-13820,1.7.0,50,0.03395892999999999,unknown,mini-swe-agent-1,
0419018f-573e-4953-8f75-dc71d2a9fe00,Submitted,django__django-13821,1.7.0,9,0.007736429999999999,unknown,mini-swe-agent-1,
cca6e2df-604e-4888-b64e-dc7e9badb36f,Submitted,django__django-13837,1.7.0,9,0.012551429999999999,unknown,mini-swe-agent-1,
05a9fc7e-44eb-41c4-a916-d470d4839db6,Submitted,django__django-13925,1.7.0,16,0.016582109999999997,unknown,mini-swe-agent-1,
44867050-257f-4462-8e2a-ae0f53990fd4,Submitted,django__django-13933,1.7.0,12,0.007685119999999998,unknown,mini-swe-agent-1,
796eb4b3-df0b-4e2c-ac4a-d75aaec11b0f,Submitted,django__django-13964,1.7.0,11,0.00852299,unknown,mini-swe-agent-1,
6014a004-8f88-43a1-a58e-fb5cb3b19ac8,Submitted,django__django-14007,1.7.0,6,0.004226799999999999,unknown,mini-swe-agent-1,
aaa735e1-471d-4255-a09b-e0b781f490f9,Submitted,django__django-14011,1.7.0,18,0.012013290000000001,unknown,mini-swe-agent-1,
0c6aa3f7-a195-4456-b932-4fe1eafb19a0,Submitted,django__django-14017,1.7.0,25,0.03011746,unknown,mini-swe-agent-1,
4e34863e-05ed-4058-b655-da79ec92bdf4,Submitted,django__django-14034,1.7.0,16,0.01637101,unknown,mini-swe-agent-1,
e9ce3cd2-ebfd-4a3d-b4e9-969ac53de5eb,Submitted,django__django-14053,1.7.0,25,0.02397622,unknown,mini-swe-agent-1,
233b8908-370d-41fc-8df9-9238ff6b24b3,Submitted,django__django-14089,1.7.0,7,0.00331337,unknown,mini-swe-agent-1,
e50e9ebe-6b32-432d-8c2d-6798c7527df5,Submitted,django__django-14122,1.7.0,44,0.034299889999999986,unknown,mini-swe-agent-1,
f155e10b-231d-48e4-a066-21720eadf38a,Submitted,django__django-14140,1.7.0,8,0.005157009999999999,unknown,mini-swe-agent-1,
5c4b862d-9e93-4f13-8ae5-5e8e80d62756,Submitted,django__django-14155,1.7.0,11,0.009442349999999999,unknown,mini-swe-agent-1,
2cb2dd87-d92a-4707-8bff-cbe683b9b9d7,Submitted,django__django-14170,1.7.0,5,0.00320639,unknown,mini-swe-agent-1,
4296f6d1-b803-4d06-ba89-7b3bbb616057,Submitted,django__django-14238,1.7.0,10,0.011999480000000002,unknown,mini-swe-agent-1,
