agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,created_at
ef090985-0d36-44bd-bcf3-6496c6ed3705,Submitted,django__django-13279,21,0.043431275000000005,unknown,
b877db82-06a7-4633-9e90-c40d2d333b01,Submitted,django__django-13297,17,0.031798824999999996,unknown,
9305f7da-99a9-477c-a6bd-de01fb115726,Submitted,django__django-13315,7,0.0118908,unknown,
f612b91b-b863-4eaf-a758-7ec9bd38e100,Submitted,django__django-13343,11,0.026904275000000005,unknown,
e53403e7-df00-4dec-880c-0f535d569c41,Submitted,django__django-13344,8,0.20472347500000002,unknown,
9fb55eab-4036-4a86-92d4-6aa31457890c,Submitted,django__django-13346,9,0.0151075,unknown,
cf7f7b2c-44c4-4d78-ad42-640f9312ef26,Submitted,django__django-13363,6,0.009891800000000001,unknown,
04972f3e-3ae0-4217-a09e-6f984f92e1f9,Submitted,django__django-13401,31,0.050846125,unknown,
25962526-94a9-476c-810f-061419bcdc7a,Submitted,django__django-13406,108,0.38821682499999993,unknown,
d6548217-ada5-461a-9387-5afa8ee36834,Submitted,django__django-13410,20,0.033690399999999995,unknown,
7130b956-c2d8-4734-a8d3-0040f65cffce,Submitted,django__django-13417,26,0.04527804999999999,unknown,
cf05d2c5-ebeb-47d4-8c21-6ee955f1a323,Submitted,django__django-13449,27,0.06266927499999998,unknown,
da18285d-1536-4b97-a2cd-441e284d4f56,Submitted,django__django-13512,16,0.026564900000000002,unknown,
98fec34f-9278-48c4-a5de-b23378fe6206,Submitted,django__django-13513,17,0.03330955,unknown,
c55fee0c-64b7-4a70-9afb-8e6b76a1ef28,Submitted,django__django-13516,11,0.021033899999999998,unknown,
ad3c015d-8802-4f71-87db-5a02ff88bce3,Submitted,django__django-13551,8,0.007179100000000001,unknown,
80a11319-b736-4162-be51-3ec865e9a0b4,Submitted,django__django-13568,8,0.0113519,unknown,
f72af381-d179-4b57-886e-1e0a932c1ad1,Submitted,django__django-13569,22,0.069961775,unknown,
323ecd5f-7ee8-4d2e-920e-01396ce0f86b,RetryError,django__django-13590,0,0,unknown,
29fe6866-06a3-465c-9291-e0c51210e777,RetryError,django__django-13658,1,0.0005033,unknown,
109a98d0-80b4-4fc7-9bc2-5613a7ea6971,Submitted,django__django-13670,11,0.220873925,unknown,
56f3e968-1ac9-4a8f-ba46-dd847cdcca87,Submitted,django__django-13741,5,0.008413499999999999,unknown,
5dbc7300-1037-4eb9-a34c-ce121e2460d2,RetryError,django__django-13786,0,0,unknown,
cc351cf7-382d-44e8-890a-f84f8ede858d,Submitted,django__django-13794,32,0.060338099999999985,unknown,
1c085379-6d02-42b5-bcb7-b89dac8e962f,RetryError,django__django-13807,0,0,unknown,
a42ba913-3343-437e-a168-796159c741f2,LimitsExceeded,django__django-13809,168,3.0198610499999994,unknown,
204a0111-bab9-41d6-88e5-71f5c0eb721e,Submitted,django__django-13810,10,0.023286900000000003,unknown,
3c7ca338-45c6-4f4f-a0cc-b2bd7ad1d3cd,Submitted,django__django-13820,5,0.007911824999999999,unknown,
a7fa4cdc-4d1b-4688-93e1-399d504a17b2,Submitted,django__django-13821,9,0.02099955,unknown,
52d18957-2d46-4a6c-8c6b-405a1d6a346a,Submitted,django__django-13837,9,0.016490374999999998,unknown,
e2e1a7b0-50bc-46fa-a879-169d75621230,RetryError,django__django-13925,0,0,unknown,
575b40ed-4743-4855-88e8-04c4e90612a8,Submitted,django__django-13933,10,0.018008125,unknown,
55afb013-18c5-4b6c-a542-89396c7df018,Submitted,django__django-13964,14,0.02812395,unknown,
754bfa72-c621-45fc-a1ee-65f3ab455826,Submitted,django__django-14007,14,0.024753275,unknown,
22a34f7c-af9a-454c-b6d2-f2c65b7e6ef6,Submitted,django__django-14011,5,0.013238525000000001,unknown,
fa4c485e-ba20-4ec6-881f-2db3d903b95c,Submitted,django__django-14017,11,0.0240892,unknown,
699b0b19-ede4-4642-abde-b365a3f2610a,Submitted,django__django-14034,18,0.040093050000000005,unknown,
4f238905-088a-45b4-9c70-4e13107aefc2,Submitted,django__django-14053,30,0.08709589999999996,unknown,
7f186035-6360-432a-9e35-32cbd7523cbc,Submitted,django__django-14089,27,0.04136137500000001,unknown,
8c8f1f88-58d1-4c5d-aa05-f412be0ce8ff,Submitted,django__django-14122,24,0.0522694,unknown,
82c1b36b-c10b-48fd-b696-000e7d246652,Submitted,django__django-14140,14,0.032445675,unknown,
d8e45bb9-6984-44fd-8fb0-d3c66c15132f,Submitted,django__django-14155,17,0.044877249999999994,unknown,
