agent_run_id,metadata.scores.resolved,metadata.scores,metadata.model_stats.instance_cost,metadata.config.model.model_name,metadata.config.agent.step_limit
0672c912-c4c1-4871-844b-d1cb8e281ca7,unknown,"{""resolved"":""unknown""}",0.3141595,anthropic/claude-opus-4-5-20251101,250
05aaeed9-17ec-46df-8cf5-750193b92bfb,unknown,"{""resolved"":""unknown""}",0.3873467499999999,anthropic/claude-opus-4-5-20251101,250
31352144-6241-4155-92f1-e699f903ddb9,unknown,"{""resolved"":""unknown""}",0.16654025,anthropic/claude-opus-4-5-20251101,250
47e370ad-317a-432c-88ec-fcd15e83a8e5,unknown,"{""resolved"":""unknown""}",0.3373885,anthropic/claude-opus-4-5-20251101,250
2a3cf89f-9909-4124-8379-b3fa0414d4e7,unknown,"{""resolved"":""unknown""}",0.4284070000000001,anthropic/claude-opus-4-5-20251101,250
eedf5c70-fe2d-4169-8699-b69014108f1d,unknown,"{""resolved"":""unknown""}",1.2639527499999996,anthropic/claude-opus-4-5-20251101,250
7f217f07-0c80-4a3a-a303-92e59b19d005,unknown,"{""resolved"":""unknown""}",0.549381,anthropic/claude-opus-4-5-20251101,250
9da62673-b0e3-48bb-9f5e-3b9fe6e17b5b,unknown,"{""resolved"":""unknown""}",1.0828995,anthropic/claude-opus-4-5-20251101,250
74355dc3-de7f-4a09-93cd-ffee3a436c49,unknown,"{""resolved"":""unknown""}",2.000718,anthropic/claude-opus-4-5-20251101,250
08ebe19c-80bc-4f10-8e1b-9f9aaedef4c0,unknown,"{""resolved"":""unknown""}",0.29902300000000004,anthropic/claude-opus-4-5-20251101,250
6e3d421a-5fb9-4532-98ff-a952ee9e6538,unknown,"{""resolved"":""unknown""}",0.48176625,anthropic/claude-opus-4-5-20251101,250
e552acc4-3735-4275-9b7b-b761ebb0af84,unknown,"{""resolved"":""unknown""}",0.7677530000000001,anthropic/claude-opus-4-5-20251101,250
cc5b5ecd-8588-4cca-825c-22b955479f9a,unknown,"{""resolved"":""unknown""}",0.29504425,anthropic/claude-opus-4-5-20251101,250
6bf6929e-05dc-4877-8c11-70e41e8ae864,unknown,"{""resolved"":""unknown""}",0.18879875000000002,anthropic/claude-opus-4-5-20251101,250
5047d608-a08a-474c-839f-d7701604d7b1,unknown,"{""resolved"":""unknown""}",1.8338987499999995,anthropic/claude-opus-4-5-20251101,250
d7792f8e-12b5-4fd8-97c1-345ebcfbd739,unknown,"{""resolved"":""unknown""}",0.40272500000000006,anthropic/claude-opus-4-5-20251101,250
8ea157c9-5ba7-4707-877a-36a3821fc452,unknown,"{""resolved"":""unknown""}",0.21214650000000002,anthropic/claude-opus-4-5-20251101,250
9fdfe70f-9ea0-4002-919d-bfc41d28ace6,unknown,"{""resolved"":""unknown""}",0.22695200000000007,anthropic/claude-opus-4-5-20251101,250
f04ca209-a692-4ff0-a6af-402ab8262fbd,unknown,"{""resolved"":""unknown""}",0.23082750000000002,anthropic/claude-opus-4-5-20251101,250
d8ad1cee-fc03-4723-b2b1-6169888fe607,unknown,"{""resolved"":""unknown""}",1.48525025,anthropic/claude-opus-4-5-20251101,250
6d636876-591e-46d0-864d-7a6268841c43,unknown,"{""resolved"":""unknown""}",0.46397125,anthropic/claude-opus-4-5-20251101,250
8871e9c8-ab15-4222-a7d7-14598bf7739a,unknown,"{""resolved"":""unknown""}",0.71705325,anthropic/claude-opus-4-5-20251101,250
b17bb5f6-ccdc-43b5-bb32-7112cd582030,unknown,"{""resolved"":""unknown""}",0.25325475,anthropic/claude-opus-4-5-20251101,250
0db6e9a2-01ba-4721-8a41-741fb1b48fdf,unknown,"{""resolved"":""unknown""}",0.38175400000000004,anthropic/claude-opus-4-5-20251101,250
0f01a362-ff32-4fdc-b7bf-aca385cbad7d,unknown,"{""resolved"":""unknown""}",0.8124935000000001,anthropic/claude-opus-4-5-20251101,250
1c770f48-4491-4886-a86d-c549e3733827,unknown,"{""resolved"":""unknown""}",0.6772282499999998,anthropic/claude-opus-4-5-20251101,250
69fa9174-bd3a-4599-a70e-4a0521dcce45,unknown,"{""resolved"":""unknown""}",0.41021474999999996,anthropic/claude-opus-4-5-20251101,250
a040e747-88dd-4235-8bdf-d4264586e79a,unknown,"{""resolved"":""unknown""}",0.9552084999999998,anthropic/claude-opus-4-5-20251101,250
f3dc7f61-0aa2-4b04-9e59-eaccc741786d,unknown,"{""resolved"":""unknown""}",0.29385749999999994,anthropic/claude-opus-4-5-20251101,250
20d4aa4f-b961-4fea-8c33-523d68a9380d,unknown,"{""resolved"":""unknown""}",0.7849354999999999,anthropic/claude-opus-4-5-20251101,250
f0eb27ed-50e1-4a58-b8a8-e989f641a73d,unknown,"{""resolved"":""unknown""}",0.43213399999999996,anthropic/claude-opus-4-5-20251101,250
a15d7e56-a7bc-4ac3-a7ef-c80891b28acf,unknown,"{""resolved"":""unknown""}",0.5310410000000001,anthropic/claude-opus-4-5-20251101,250
f07d910a-fa47-4592-ab29-25bb147c1939,unknown,"{""resolved"":""unknown""}",0.7354555000000003,anthropic/claude-opus-4-5-20251101,250
ad85753a-35fb-4396-ac2a-e419d648b52e,unknown,"{""resolved"":""unknown""}",1.295212,anthropic/claude-opus-4-5-20251101,250
7c1ae885-79a9-464d-8bd8-52de9a472635,unknown,"{""resolved"":""unknown""}",0.20757025,anthropic/claude-opus-4-5-20251101,250
cace233b-6e3c-44b9-9779-4e6b344fb468,unknown,"{""resolved"":""unknown""}",0.54110375,anthropic/claude-opus-4-5-20251101,250
bdda158d-8747-4ea7-9171-d431c44152fa,unknown,"{""resolved"":""unknown""}",0.40582675000000007,anthropic/claude-opus-4-5-20251101,250
28322119-9118-40a4-be77-9bf8dafecf30,unknown,"{""resolved"":""unknown""}",0.41436524999999996,anthropic/claude-opus-4-5-20251101,250
a3e69c94-58d8-4b9d-801b-3d9486d27691,unknown,"{""resolved"":""unknown""}",0.5390245,anthropic/claude-opus-4-5-20251101,250
8adbc29e-41a8-4602-b80a-e7bea7706966,unknown,"{""resolved"":""unknown""}",0.20666874999999998,anthropic/claude-opus-4-5-20251101,250
27579eea-3bd7-448b-980d-007853a318b7,unknown,"{""resolved"":""unknown""}",0.5242644999999999,anthropic/claude-opus-4-5-20251101,250
f0a3faaa-d152-4d3f-a53b-e140cf5551c1,unknown,"{""resolved"":""unknown""}",3.046024250000001,anthropic/claude-opus-4-5-20251101,250
b2f20203-64d2-469f-a8f0-5dec96ebedd8,unknown,"{""resolved"":""unknown""}",0.8791037500000001,anthropic/claude-opus-4-5-20251101,250
713c2438-5e4b-40a1-a92b-d3f656de56b9,unknown,"{""resolved"":""unknown""}",0.9011935000000002,anthropic/claude-opus-4-5-20251101,250
bda87e8b-f557-4783-9b4d-c34b9e54339f,unknown,"{""resolved"":""unknown""}",0.39202475,anthropic/claude-opus-4-5-20251101,250
46f91814-ce79-4133-a3f2-feaa6a6769d2,unknown,"{""resolved"":""unknown""}",0.5666830000000002,anthropic/claude-opus-4-5-20251101,250
2273ce05-701c-485f-9eb3-e9c648e16bde,unknown,"{""resolved"":""unknown""}",0.3138995000000001,anthropic/claude-opus-4-5-20251101,250
1918f129-e7fb-4e89-8470-73fa5b7c3bc0,unknown,"{""resolved"":""unknown""}",0.2770075,anthropic/claude-opus-4-5-20251101,250
2d75391f-7602-4d63-8962-1e31ec80803b,unknown,"{""resolved"":""unknown""}",1.6404765000000001,anthropic/claude-opus-4-5-20251101,250
7f30c2d4-8f8c-4402-b253-f2fcfe42eb67,unknown,"{""resolved"":""unknown""}",0.26945149999999995,anthropic/claude-opus-4-5-20251101,250
ad0a7d31-2aa7-4e7f-9aed-5c237bde6e98,unknown,"{""resolved"":""unknown""}",0.9483269999999998,anthropic/claude-opus-4-5-20251101,250
6c5f3561-80cc-48ea-9dec-bfef0c083fd7,unknown,"{""resolved"":""unknown""}",0.39342900000000003,anthropic/claude-opus-4-5-20251101,250
76c765f9-427d-4194-9795-73f39d50d9da,unknown,"{""resolved"":""unknown""}",0.8096465,anthropic/claude-opus-4-5-20251101,250
cf35bda4-634b-4cdf-9b23-1ffecc5b2b48,unknown,"{""resolved"":""unknown""}",0.239476,anthropic/claude-opus-4-5-20251101,250
3a215980-3d0b-49a2-8520-6e96ad9b1873,unknown,"{""resolved"":""unknown""}",1.2582725000000003,anthropic/claude-opus-4-5-20251101,250
f7a6db46-7737-4b91-b62a-ece68450dfd2,unknown,"{""resolved"":""unknown""}",0.2213005,anthropic/claude-opus-4-5-20251101,250
9dd6dad7-e70c-4c1d-a76a-c52f6ace9d94,unknown,"{""resolved"":""unknown""}",0.26637299999999997,anthropic/claude-opus-4-5-20251101,250
b9e502f8-664a-4f00-aa7e-047e0dd121ff,unknown,"{""resolved"":""unknown""}",1.80544825,anthropic/claude-opus-4-5-20251101,250
c375335b-556a-43d0-b47e-35581ecc9a68,unknown,"{""resolved"":""unknown""}",0.39429074999999997,anthropic/claude-opus-4-5-20251101,250
86525625-434b-4b7b-852d-9d07584315da,unknown,"{""resolved"":""unknown""}",1.1975924999999998,anthropic/claude-opus-4-5-20251101,250
11c06039-4e3b-4cf7-b552-485babdf3304,unknown,"{""resolved"":""unknown""}",0.605145,anthropic/claude-opus-4-5-20251101,250
eb8e0b39-6872-4f2c-9b97-d532ff487283,unknown,"{""resolved"":""unknown""}",0.52761925,anthropic/claude-opus-4-5-20251101,250
03d0f18c-98f9-41c2-9f24-cb6061af4192,unknown,"{""resolved"":""unknown""}",0.7277957500000001,anthropic/claude-opus-4-5-20251101,250
128e075f-1222-47ae-a840-232a177387cc,unknown,"{""resolved"":""unknown""}",1.01721325,anthropic/claude-opus-4-5-20251101,250
3156e1ef-fa62-4a79-b8a0-e7e5e56ea782,unknown,"{""resolved"":""unknown""}",0.6452152500000001,anthropic/claude-opus-4-5-20251101,250
68e9beac-fba8-4b46-8c6a-601a8f349c67,unknown,"{""resolved"":""unknown""}",0.20027925,anthropic/claude-opus-4-5-20251101,250
23d2034f-6ad6-4c5c-bd1d-102a4a622eb0,unknown,"{""resolved"":""unknown""}",0.8335000000000001,anthropic/claude-opus-4-5-20251101,250
eaf72d67-ebcc-49b5-a1f1-c90fb93d3356,unknown,"{""resolved"":""unknown""}",0.29698,anthropic/claude-opus-4-5-20251101,250
56e31ce7-060d-4031-b372-dd76ed2af251,unknown,"{""resolved"":""unknown""}",0.6617034999999998,anthropic/claude-opus-4-5-20251101,250
34fd9b95-bc9c-451f-b250-b276a7e103a6,unknown,"{""resolved"":""unknown""}",0.28089200000000003,anthropic/claude-opus-4-5-20251101,250
04f63d49-41de-454d-a032-65422c102770,unknown,"{""resolved"":""unknown""}",0.6382905,anthropic/claude-opus-4-5-20251101,250
fd2dba45-cdb3-4bcf-b13b-83492910038e,unknown,"{""resolved"":""unknown""}",0.39630924999999995,anthropic/claude-opus-4-5-20251101,250
550d4db8-f09e-4180-97fc-4ecc85858efd,unknown,"{""resolved"":""unknown""}",0.22756075,anthropic/claude-opus-4-5-20251101,250
60243952-ff9a-41a4-a309-e9af3eff3a97,unknown,"{""resolved"":""unknown""}",1.60575625,anthropic/claude-opus-4-5-20251101,250
ad02a49f-088a-4112-b676-f407ef5656a1,unknown,"{""resolved"":""unknown""}",0.23223175000000007,anthropic/claude-opus-4-5-20251101,250
032298bd-1374-4781-89be-a02be98dbb01,unknown,"{""resolved"":""unknown""}",0.16736100000000004,anthropic/claude-opus-4-5-20251101,250
2e10ec63-5419-4e8e-8374-4422a59d5c5e,unknown,"{""resolved"":""unknown""}",0.2185025,anthropic/claude-opus-4-5-20251101,250
c52671d3-f403-4d00-be86-71df46e7a7e0,unknown,"{""resolved"":""unknown""}",0.6415374999999998,anthropic/claude-opus-4-5-20251101,250
8079c138-1461-4c52-bcce-78cf54353391,unknown,"{""resolved"":""unknown""}",0.15449525000000003,anthropic/claude-opus-4-5-20251101,250
699bee68-5c6a-4806-a6a5-714b91ec7093,unknown,"{""resolved"":""unknown""}",0.6022719999999998,anthropic/claude-opus-4-5-20251101,250
9760542b-858f-42e0-9eab-4ec8443f9d9d,unknown,"{""resolved"":""unknown""}",0.49629349999999994,anthropic/claude-opus-4-5-20251101,250
d539e084-ad48-47db-9d55-163189f64784,unknown,"{""resolved"":""unknown""}",0.406038,anthropic/claude-opus-4-5-20251101,250
70326156-ac0f-4427-804c-ff36110da3f9,unknown,"{""resolved"":""unknown""}",0.620681,anthropic/claude-opus-4-5-20251101,250
83026303-59ca-4aff-860e-e0471c21e1e1,unknown,"{""resolved"":""unknown""}",0.229916,anthropic/claude-opus-4-5-20251101,250
47eecbf9-dd4e-4fc4-a869-dd859d521482,unknown,"{""resolved"":""unknown""}",0.40252975,anthropic/claude-opus-4-5-20251101,250
3689e0fb-45e5-4462-ac58-c912a8149e81,unknown,"{""resolved"":""unknown""}",0.44011475,anthropic/claude-opus-4-5-20251101,250
dbf8f161-9359-461f-b2f5-503caec38142,unknown,"{""resolved"":""unknown""}",0.41299399999999997,anthropic/claude-opus-4-5-20251101,250
d9f3b97f-0b46-4ed7-b2c8-de2148db4cb4,unknown,"{""resolved"":""unknown""}",0.6946749999999999,anthropic/claude-opus-4-5-20251101,250
ba0a4669-bc07-49f1-8670-71941ae68f44,unknown,"{""resolved"":""unknown""}",0.6436839999999999,anthropic/claude-opus-4-5-20251101,250
cc7fda25-13de-48fa-9cf6-f2cad61ed293,unknown,"{""resolved"":""unknown""}",0.5449002499999999,anthropic/claude-opus-4-5-20251101,250
7291623d-24d5-4c30-b14b-38c33c0874b2,unknown,"{""resolved"":""unknown""}",0.561926,anthropic/claude-opus-4-5-20251101,250
73c3ffb6-d5a3-4d67-8e5e-c5b341de552b,unknown,"{""resolved"":""unknown""}",0.88210325,anthropic/claude-opus-4-5-20251101,250
353af75c-c203-456c-a412-0cca0d6b82c5,unknown,"{""resolved"":""unknown""}",0.1910425,anthropic/claude-opus-4-5-20251101,250
2c209f40-59d3-41d8-a185-88d6029a1bdf,unknown,"{""resolved"":""unknown""}",0.5334137499999999,anthropic/claude-opus-4-5-20251101,250
0315a64d-7667-4785-a127-41e1b03c6829,unknown,"{""resolved"":""unknown""}",1.1701294999999998,anthropic/claude-opus-4-5-20251101,250
0914f63c-4202-435d-92d0-ba631f9827e4,unknown,"{""resolved"":""unknown""}",0.31339125,anthropic/claude-opus-4-5-20251101,250
312a9dff-ee23-4602-92cf-132319fa09ed,unknown,"{""resolved"":""unknown""}",0.4138780000000001,anthropic/claude-opus-4-5-20251101,250
579baae5-baca-4855-b2a3-9d1ee0617a0c,unknown,"{""resolved"":""unknown""}",0.30834999999999996,anthropic/claude-opus-4-5-20251101,250
e6abae91-f8a7-44f3-a331-676c9239f6bc,unknown,"{""resolved"":""unknown""}",0.19340525,anthropic/claude-opus-4-5-20251101,250
7ff5c1a1-3524-435a-841e-2319fb0df041,unknown,"{""resolved"":""unknown""}",0.275738,anthropic/claude-opus-4-5-20251101,250
971fd2e0-d925-4750-aaa1-4ef82e799111,unknown,"{""resolved"":""unknown""}",0.8565372500000001,anthropic/claude-opus-4-5-20251101,250
6d94f745-1398-401d-bffa-65e6baf40593,unknown,"{""resolved"":""unknown""}",0.25101150000000005,anthropic/claude-opus-4-5-20251101,250
3dd797a0-70a3-47cf-bf99-cfb6c84f25bd,unknown,"{""resolved"":""unknown""}",0.4211902500000001,anthropic/claude-opus-4-5-20251101,250
33f49993-b732-4c31-b546-3c0ae0d391c6,unknown,"{""resolved"":""unknown""}",0.414094,anthropic/claude-opus-4-5-20251101,250
a5951f6e-f574-4bf9-9342-dc73a2bc520f,unknown,"{""resolved"":""unknown""}",0.6354377499999999,anthropic/claude-opus-4-5-20251101,250
dfee26d1-309b-4d1e-a5d0-545d259bdf33,unknown,"{""resolved"":""unknown""}",1.227213,anthropic/claude-opus-4-5-20251101,250
c4fa1ff3-d95b-4f79-8039-1eeaf8499f62,unknown,"{""resolved"":""unknown""}",2.4715875000000005,anthropic/claude-opus-4-5-20251101,250
27acaf2c-922d-4f08-a5d5-2ba0ad8c832a,unknown,"{""resolved"":""unknown""}",0.36168900000000004,anthropic/claude-opus-4-5-20251101,250
f9cb4cec-cf92-403a-972c-29a416b60665,unknown,"{""resolved"":""unknown""}",0.32745824999999995,anthropic/claude-opus-4-5-20251101,250
66641d4e-062c-4cac-bb85-4b47f1c84220,unknown,"{""resolved"":""unknown""}",0.9837672500000002,anthropic/claude-opus-4-5-20251101,250
93c704ce-d46d-48aa-b3a1-c864d7361fcf,unknown,"{""resolved"":""unknown""}",0.5420802499999999,anthropic/claude-opus-4-5-20251101,250
b60a1e85-a61e-4199-aedd-0895874b24cf,unknown,"{""resolved"":""unknown""}",0.6817179999999999,anthropic/claude-opus-4-5-20251101,250
84082278-1007-48e7-b4f0-4fe8c4aa2c2c,unknown,"{""resolved"":""unknown""}",0.40439700000000006,anthropic/claude-opus-4-5-20251101,250
e95574c2-113a-4c37-a2b4-a434d46382cf,unknown,"{""resolved"":""unknown""}",0.38590499999999994,anthropic/claude-opus-4-5-20251101,250
cb554dce-18d1-4d93-ad25-33e7e2e7c86c,unknown,"{""resolved"":""unknown""}",0.23736800000000005,anthropic/claude-opus-4-5-20251101,250
752a5e1f-cd5a-4f57-be30-3a3c35c2ca7e,unknown,"{""resolved"":""unknown""}",0.40916125,anthropic/claude-opus-4-5-20251101,250
028072d4-c50a-4c19-aad9-9444b9c4cfba,unknown,"{""resolved"":""unknown""}",1.1711725000000002,anthropic/claude-opus-4-5-20251101,250
d13d9671-a8cd-46bf-a972-b981a4f322e1,unknown,"{""resolved"":""unknown""}",0.44712699999999994,anthropic/claude-opus-4-5-20251101,250
1cc75867-226b-40f7-a1ec-ab03d7c36fa7,unknown,"{""resolved"":""unknown""}",0.5157920000000001,anthropic/claude-opus-4-5-20251101,250
a109c348-c6d5-4580-81ed-2c84ac8992e0,unknown,"{""resolved"":""unknown""}",1.108401,anthropic/claude-opus-4-5-20251101,250
764a00f7-cc5a-48d2-aa1c-8d98af0216d8,unknown,"{""resolved"":""unknown""}",0.7040374999999999,anthropic/claude-opus-4-5-20251101,250
950a8858-c3cb-4c98-8e17-d9a43166a9da,unknown,"{""resolved"":""unknown""}",0.8909519999999999,anthropic/claude-opus-4-5-20251101,250
37d5f5f5-caff-4dd8-8030-9d3ad66260b7,unknown,"{""resolved"":""unknown""}",3.0285605,anthropic/claude-opus-4-5-20251101,250
1774c487-b288-44a2-9e24-6184a6370966,unknown,"{""resolved"":""unknown""}",1.4020994999999998,anthropic/claude-opus-4-5-20251101,250
e588edcc-f8c5-4b37-ab38-d9bf6e9c600e,unknown,"{""resolved"":""unknown""}",0.589987,anthropic/claude-opus-4-5-20251101,250
ec6fbebc-774c-4c29-8ce4-5c3bf2bbb3b2,unknown,"{""resolved"":""unknown""}",1.01014,anthropic/claude-opus-4-5-20251101,250
e4f77206-452e-4a15-954f-1308dfee8afe,unknown,"{""resolved"":""unknown""}",0.5469605,anthropic/claude-opus-4-5-20251101,250
5c749166-180c-4d90-9b39-03a9d5b1fb08,unknown,"{""resolved"":""unknown""}",1.28224525,anthropic/claude-opus-4-5-20251101,250
d3874ab4-f166-4d9a-8908-a358c85c2099,unknown,"{""resolved"":""unknown""}",0.5636594999999999,anthropic/claude-opus-4-5-20251101,250
7fe0a02e-d44f-4e5c-b1f7-802241cc611a,unknown,"{""resolved"":""unknown""}",0.4681087499999999,anthropic/claude-opus-4-5-20251101,250
b8e15232-f6dd-44c1-9463-3f9c63e14e4e,unknown,"{""resolved"":""unknown""}",0.55934075,anthropic/claude-opus-4-5-20251101,250
cf643d4c-7b0c-4d86-87fa-7723d75e3a40,unknown,"{""resolved"":""unknown""}",1.02208725,anthropic/claude-opus-4-5-20251101,250
f7e6cddd-8e3d-4f94-b13a-bd2ce4fb4d1c,unknown,"{""resolved"":""unknown""}",0.23988825,anthropic/claude-opus-4-5-20251101,250
0c684d0e-21f2-4fb8-b9a7-1d9457823cef,unknown,"{""resolved"":""unknown""}",0.19873699999999994,anthropic/claude-opus-4-5-20251101,250
cca50252-a4b6-47a0-bcb2-b3ec5e600d12,unknown,"{""resolved"":""unknown""}",0.35149625000000007,anthropic/claude-opus-4-5-20251101,250
ca3b7304-68c3-404a-8703-b2094704b5f6,unknown,"{""resolved"":""unknown""}",0.8944589999999999,anthropic/claude-opus-4-5-20251101,250
4d0bacdc-6bf2-4ebc-8516-9ca1cb55afdb,unknown,"{""resolved"":""unknown""}",0.46901175000000006,anthropic/claude-opus-4-5-20251101,250
86980307-e683-434e-b578-50327b572487,unknown,"{""resolved"":""unknown""}",1.014815,anthropic/claude-opus-4-5-20251101,250
6543314d-a5c7-48f8-8731-ee498b091709,unknown,"{""resolved"":""unknown""}",0.45923525,anthropic/claude-opus-4-5-20251101,250
c6bc49bf-140a-43ad-b425-52f06f3b3f3a,unknown,"{""resolved"":""unknown""}",1.1430832499999999,anthropic/claude-opus-4-5-20251101,250
7d26f2a2-e8b3-4061-89f6-ca73a3f36b97,unknown,"{""resolved"":""unknown""}",1.5791647500000003,anthropic/claude-opus-4-5-20251101,250
9ce0ae5d-46e4-4f67-9aef-477379784e98,unknown,"{""resolved"":""unknown""}",0.5930575,anthropic/claude-opus-4-5-20251101,250
2c0c43d2-eaaf-47a1-ac06-1fd0982bdbe9,unknown,"{""resolved"":""unknown""}",0.559953,anthropic/claude-opus-4-5-20251101,250
71a9d866-df93-4750-ab56-7de18f5e8be2,unknown,"{""resolved"":""unknown""}",1.421757,anthropic/claude-opus-4-5-20251101,250
7b4f2f4a-5f59-4916-838a-027c430bf769,unknown,"{""resolved"":""unknown""}",2.1008545,anthropic/claude-opus-4-5-20251101,250
8429ea6f-a82a-4430-8d40-493ba8fb85b5,unknown,"{""resolved"":""unknown""}",0.702339,anthropic/claude-opus-4-5-20251101,250
c93ab6fc-82f4-4084-b65d-218a4f8a88d9,unknown,"{""resolved"":""unknown""}",0.26088400000000006,anthropic/claude-opus-4-5-20251101,250
ac45aabd-e154-4d03-9fe1-82d16beecf36,unknown,"{""resolved"":""unknown""}",0.21355074999999996,anthropic/claude-opus-4-5-20251101,250
d8f78526-71f6-4f13-8e11-e30224612e44,unknown,"{""resolved"":""unknown""}",0.42215624999999996,anthropic/claude-opus-4-5-20251101,250
1ea06703-da1e-4b4b-bff9-2e86e47e2515,unknown,"{""resolved"":""unknown""}",0.7857545,anthropic/claude-opus-4-5-20251101,250
48784a58-16dc-4ba6-b704-161c05fdeacd,unknown,"{""resolved"":""unknown""}",1.4713529999999997,anthropic/claude-opus-4-5-20251101,250
db989e3b-7e5e-466f-88f5-636c5caadc06,unknown,"{""resolved"":""unknown""}",0.5727140000000001,anthropic/claude-opus-4-5-20251101,250
c2d3be14-486d-4b16-a55f-64a09d587d07,unknown,"{""resolved"":""unknown""}",0.4970562500000001,anthropic/claude-opus-4-5-20251101,250
e99c1597-2c03-44e8-8b50-8d690c23bb79,unknown,"{""resolved"":""unknown""}",0.153926,anthropic/claude-opus-4-5-20251101,250
37d6e697-a6e1-4d11-88f2-ef91c69413a0,unknown,"{""resolved"":""unknown""}",0.8831690000000001,anthropic/claude-opus-4-5-20251101,250
a51ccd9e-f944-4361-b80a-920e30ae89c9,unknown,"{""resolved"":""unknown""}",0.9564122500000001,anthropic/claude-opus-4-5-20251101,250
e601d61b-5b8a-4759-ae34-8e3e3312d0ca,unknown,"{""resolved"":""unknown""}",0.6133624999999999,anthropic/claude-opus-4-5-20251101,250
eb3a5747-811f-40f0-8d38-6cbe2a770da3,unknown,"{""resolved"":""unknown""}",0.23718175,anthropic/claude-opus-4-5-20251101,250
f1886497-0694-45bb-ab99-f441471ca524,unknown,"{""resolved"":""unknown""}",1.3730350000000002,anthropic/claude-opus-4-5-20251101,250
fbee717c-a324-4d68-ade3-2d310adbd317,unknown,"{""resolved"":""unknown""}",0.4138230000000001,anthropic/claude-opus-4-5-20251101,250
1089ab13-a554-4c4b-b85d-d5fe2188ce6f,unknown,"{""resolved"":""unknown""}",2.2354770000000004,anthropic/claude-opus-4-5-20251101,250
4d9cffe6-4581-4822-8e19-6ee6b70f3a47,unknown,"{""resolved"":""unknown""}",0.6629889999999999,anthropic/claude-opus-4-5-20251101,250
e13de8c2-f568-40dc-b0c5-7d0111a41416,unknown,"{""resolved"":""unknown""}",0.34719799999999995,anthropic/claude-opus-4-5-20251101,250
117e13a5-b855-440e-8242-9e1da4c49be1,unknown,"{""resolved"":""unknown""}",0.5234327500000001,anthropic/claude-opus-4-5-20251101,250
4a263263-d5b6-4367-b365-7f77b7984cd2,unknown,"{""resolved"":""unknown""}",0.57997475,anthropic/claude-opus-4-5-20251101,250
ef016ec4-4acb-416b-bee6-62e6d5a04b58,unknown,"{""resolved"":""unknown""}",0.403356,anthropic/claude-opus-4-5-20251101,250
33c8cea1-38ce-4173-81ff-9a4d678e7045,unknown,"{""resolved"":""unknown""}",0.4237925,anthropic/claude-opus-4-5-20251101,250
ceaacfb8-a5a0-47a2-8175-13cb2586c2fe,unknown,"{""resolved"":""unknown""}",0.5679617499999999,anthropic/claude-opus-4-5-20251101,250
6dcc51a6-6f7d-4d3c-9c38-de9abdbf3484,unknown,"{""resolved"":""unknown""}",0.9917104999999999,anthropic/claude-opus-4-5-20251101,250
952cd3c4-19d5-4edb-8fba-e0198656300c,unknown,"{""resolved"":""unknown""}",0.9150207499999999,anthropic/claude-opus-4-5-20251101,250
