agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,tag,created_at
383ed8ee-5192-4c1c-9b69-247d3fa129dc,Submitted,psf__requests-1142,20250726_mini-v1.0.0_o3-2025-04-16,24,0.219802,1,,
c275e27b-d580-47ca-84f0-5eb897f08d4b,Submitted,psf__requests-1724,20250726_mini-v1.0.0_o3-2025-04-16,30,0.437086,0,,
6818b752-d0e9-45ee-9eaf-46e7c35fe5fe,Submitted,psf__requests-1766,20250726_mini-v1.0.0_o3-2025-04-16,33,0.4482999999999999,0,,
9f3413b6-baf7-46ec-8a78-af3bad7c72b6,Submitted,psf__requests-1921,20250726_mini-v1.0.0_o3-2025-04-16,23,0.27376400000000006,0,,
6dce79b6-a020-4174-be6b-82e6e1489ddd,Submitted,psf__requests-2317,20250726_mini-v1.0.0_o3-2025-04-16,28,0.30558199999999996,1,,
b600c987-6719-4e01-8700-dcfd90ae42a2,Submitted,psf__requests-2931,20250726_mini-v1.0.0_o3-2025-04-16,29,0.329252,0,,
bdfdbdbd-8b07-420f-83b7-075a97411195,Submitted,psf__requests-5414,20250726_mini-v1.0.0_o3-2025-04-16,26,0.22162999999999997,1,,
a9d2b38d-bc4b-4811-83ea-b025306619b4,Submitted,psf__requests-6028,20250726_mini-v1.0.0_o3-2025-04-16,19,0.197734,0,,
75d31e0d-63cc-4ac6-856a-d5d0b4095440,Submitted,pydata__xarray-2905,20250726_mini-v1.0.0_o3-2025-04-16,16,0.166372,0,,
e4e8dfbc-4f90-49a1-bc1c-feb5c9d60a14,Submitted,pydata__xarray-3095,20250726_mini-v1.0.0_o3-2025-04-16,26,0.251782,1,,
e1752cf6-f1b2-4ada-8ee0-83d32f6a2bf9,Submitted,pytest-dev__pytest-7205,20250726_mini-v1.0.0_o3-2025-04-16,13,0.175612,0,,
ebb03916-b070-46b1-a9be-926c001cef3d,Submitted,pytest-dev__pytest-7236,20250726_mini-v1.0.0_o3-2025-04-16,18,0.196992,1,,
f6efd537-f847-4dba-8eed-0d8006df7e4f,Submitted,sphinx-doc__sphinx-9602,20250726_mini-v1.0.0_o3-2025-04-16,43,0.576934,0,,
370d3090-0419-4b6b-be53-39ce23a01af8,Submitted,sphinx-doc__sphinx-9658,20250726_mini-v1.0.0_o3-2025-04-16,26,0.241678,0,,
7972dcb8-e68e-4571-b1c9-cb2d8c2355ac,Submitted,sympy__sympy-13974,20250726_mini-v1.0.0_o3-2025-04-16,13,0.165582,0,,
824c4287-e960-472f-90a2-67c0727c2c1a,Submitted,sympy__sympy-14248,20250726_mini-v1.0.0_o3-2025-04-16,85,1.9422300000000001,0,,
5d9c05ac-c9ef-4e2d-b93b-001c06ba7562,Submitted,sympy__sympy-14531,20250726_mini-v1.0.0_o3-2025-04-16,18,0.20780600000000002,1,,
c33e1aa8-5111-4110-b780-67d18bbcdc63,Submitted,sympy__sympy-14711,20250726_mini-v1.0.0_o3-2025-04-16,13,0.12713599999999997,1,,
78156539-38e9-4e40-b2c2-c12fcf7522bd,Submitted,sympy__sympy-14976,20250726_mini-v1.0.0_o3-2025-04-16,37,0.5811540000000001,0,,
0920459f-d85a-4772-a27e-e57219fd04e3,Submitted,sympy__sympy-15017,20250726_mini-v1.0.0_o3-2025-04-16,13,0.127324,0,,
58983ac8-6e6c-49f7-bd95-fb478e0c68ef,Submitted,sympy__sympy-15345,20250726_mini-v1.0.0_o3-2025-04-16,45,0.6648519999999999,1,,
84d1d4a7-b38b-48e7-8303-10ed7b17dd93,Submitted,sympy__sympy-15349,20250726_mini-v1.0.0_o3-2025-04-16,11,0.109906,1,,
2d5dc64c-6a10-4bc6-ae55-5fb212529824,Submitted,django__django-11206,20250726_mini-v1.0.0_o3-2025-04-16,25,0.3449359999999999,0,,
a82c755e-3ce4-49ad-bacd-3192b33867d2,Submitted,django__django-11211,20250726_mini-v1.0.0_o3-2025-04-16,15,0.16332999999999998,0,,
7f4e0718-3112-49a9-8734-09e171d323db,Submitted,django__django-11239,20250726_mini-v1.0.0_o3-2025-04-16,14,0.104476,1,,
aa014e89-057a-4aca-997d-af6542a45250,Submitted,django__django-11265,20250726_mini-v1.0.0_o3-2025-04-16,37,0.513096,0,,
4a3027c8-77fb-4ff4-b72c-c932b184b2c8,Submitted,django__django-11276,20250726_mini-v1.0.0_o3-2025-04-16,14,0.128988,1,,
97862a72-b720-411b-8815-9eecddf0ff12,Submitted,django__django-11292,20250726_mini-v1.0.0_o3-2025-04-16,27,0.25058600000000003,1,,
c0c88fda-1b88-4258-8442-37d1d67775d1,Submitted,django__django-11299,20250726_mini-v1.0.0_o3-2025-04-16,25,0.2586079999999999,1,,
8f996089-da54-4ee5-a346-8e063697c3fe,Submitted,django__django-11333,20250726_mini-v1.0.0_o3-2025-04-16,12,0.183918,0,,
c2391dac-5af3-450d-9bcf-43bc7d64ff19,Submitted,django__django-11400,20250726_mini-v1.0.0_o3-2025-04-16,14,0.13634,0,,
8f179c8e-8caf-47c4-9f09-da2dd514000e,Submitted,django__django-11433,20250726_mini-v1.0.0_o3-2025-04-16,23,0.253034,1,,
64aacf73-fe2f-45dc-adfa-b48beef837e2,Submitted,django__django-11451,20250726_mini-v1.0.0_o3-2025-04-16,14,0.126284,1,,
1c8b19b0-5100-42de-bdcd-eff7670d0f80,Submitted,django__django-12276,20250726_mini-v1.0.0_o3-2025-04-16,25,0.20215000000000005,1,,
fd01e899-8cf7-443f-a168-11070020b209,Submitted,django__django-12304,20250726_mini-v1.0.0_o3-2025-04-16,8,0.05406999999999999,1,,
7adbc6e2-8d8d-4dc2-b3d6-d768792af4ca,Submitted,django__django-12125,20250726_mini-v1.0.0_o3-2025-04-16,32,0.365558,1,,
218f8500-f094-4187-ab1e-8bfcc6b5b774,Submitted,django__django-12143,20250726_mini-v1.0.0_o3-2025-04-16,12,0.07833999999999998,1,,
cca317ed-cf66-45f1-9e5d-d2a8721038d8,Submitted,django__django-12155,20250726_mini-v1.0.0_o3-2025-04-16,11,0.10345,1,,
a38ad3d3-0fb4-453b-a3b7-b06ad9eec93c,Submitted,django__django-12193,20250726_mini-v1.0.0_o3-2025-04-16,23,0.3490459999999999,0,,
f99d77fc-3e5a-4148-89c4-074bf8c1a1ea,Submitted,django__django-12209,20250726_mini-v1.0.0_o3-2025-04-16,13,0.16498799999999997,0,,
384767bf-ac6e-4ba2-a8f9-63dcbc4a1a25,Submitted,django__django-12262,20250726_mini-v1.0.0_o3-2025-04-16,34,0.42158399999999996,1,,
c9db0341-1f99-4eed-864d-e112359546ce,Submitted,astropy__astropy-7671,20250726_mini-v1.0.0_o3-2025-04-16,8,0.06125799999999999,1,,
811bee67-f127-4598-8c1e-b084ef83c49c,Submitted,astropy__astropy-8707,20250726_mini-v1.0.0_o3-2025-04-16,39,0.48030799999999996,0,,
a860c382-4f69-4e33-bbc0-debe74f670f9,Submitted,astropy__astropy-8872,20250726_mini-v1.0.0_o3-2025-04-16,12,0.124794,0,,
e6611819-54f4-4d05-ace1-e3fcfeef536e,Submitted,django__django-10097,20250726_mini-v1.0.0_o3-2025-04-16,21,0.21161799999999997,0,,
815cd265-a89a-483b-aed0-97e7a389aee2,Submitted,django__django-10554,20250726_mini-v1.0.0_o3-2025-04-16,28,0.29035,0,,
eb987c97-f362-4a75-b85d-3f535d102cee,Submitted,django__django-10880,20250726_mini-v1.0.0_o3-2025-04-16,8,0.05127399999999999,1,,
dfc69074-2800-455c-83e3-9c1e8ffa1c86,Submitted,django__django-10914,20250726_mini-v1.0.0_o3-2025-04-16,9,0.113228,1,,
f8dd642f-9dbc-4924-958c-283586524b7f,Submitted,django__django-10973,20250726_mini-v1.0.0_o3-2025-04-16,56,1.1346599999999996,1,,
1479ffcf-9eb8-4933-b4ac-4674ec88d301,Submitted,django__django-10999,20250726_mini-v1.0.0_o3-2025-04-16,15,0.115786,0,,
9e7b45ea-9ae7-4c7f-9050-fa767e99e1ec,Submitted,django__django-11066,20250726_mini-v1.0.0_o3-2025-04-16,7,0.05467399999999999,1,,
b8c49e85-4af6-4698-a29a-23f2c2f1fadc,Submitted,django__django-11087,20250726_mini-v1.0.0_o3-2025-04-16,42,0.628822,0,,
0083d5eb-97da-4c1a-9727-d1a34be432f1,Submitted,django__django-11095,20250726_mini-v1.0.0_o3-2025-04-16,10,0.104878,1,,
f4d63e84-3025-4d0a-b9e7-2a25ab2522d1,Submitted,django__django-11099,20250726_mini-v1.0.0_o3-2025-04-16,7,0.045256000000000005,1,,
e9db356e-e9b4-4d90-a658-8c558c60a9e2,Submitted,django__django-11119,20250726_mini-v1.0.0_o3-2025-04-16,52,0.802968,1,,
8fc94b0e-15da-4927-a3e4-14e776f6bb8b,Submitted,django__django-11133,20250726_mini-v1.0.0_o3-2025-04-16,16,0.146432,1,,
29ef56e3-16e5-4b04-933d-e2c2b5b9439e,Submitted,django__django-11138,20250726_mini-v1.0.0_o3-2025-04-16,20,0.27921399999999996,0,,
e88ccdd9-6500-4c14-946f-0522bd460906,Submitted,django__django-11141,20250726_mini-v1.0.0_o3-2025-04-16,16,0.1313,0,,
fa10eb65-91f7-44b3-9e58-4cbdadfc4899,Submitted,django__django-11149,20250726_mini-v1.0.0_o3-2025-04-16,41,0.507224,0,,
0557c23a-734d-4ebc-b6d5-a5e91cde7062,Submitted,django__django-11163,20250726_mini-v1.0.0_o3-2025-04-16,16,0.13902000000000003,0,,
65d944cf-0e32-4c4b-b204-241de0913af5,Submitted,django__django-11179,20250726_mini-v1.0.0_o3-2025-04-16,13,0.12593,1,,
ef4c09c8-1306-4472-8d50-22b0774e02a7,Submitted,django__django-11490,20250726_mini-v1.0.0_o3-2025-04-16,25,0.28044199999999997,1,,
29dd6033-3494-42a4-9a32-038d6eb84952,Submitted,django__django-11532,20250726_mini-v1.0.0_o3-2025-04-16,14,0.12961,1,,
812e97af-6939-46ec-8dfa-14d36ea9c6fd,Submitted,django__django-11551,20250726_mini-v1.0.0_o3-2025-04-16,14,0.146428,1,,
5ce94e4b-e461-4fe2-a212-fb2ee9a4323f,Submitted,django__django-11555,20250726_mini-v1.0.0_o3-2025-04-16,42,0.5139419999999999,1,,
6ae8f383-ac4a-4a06-b1d4-b337d43888c3,Submitted,django__django-11603,20250726_mini-v1.0.0_o3-2025-04-16,14,0.10720199999999999,1,,
e0cd5407-085f-446a-a603-eb47f841e5af,Submitted,django__django-11728,20250726_mini-v1.0.0_o3-2025-04-16,16,0.16902799999999998,0,,
bbcca0fe-a64e-47f7-9b90-e7d08c882079,Submitted,django__django-11734,20250726_mini-v1.0.0_o3-2025-04-16,47,0.6955100000000001,0,,
