agent_run_id,metadata.exit_status,metadata.instance_id,metadata.model_name_or_path,metadata.model_stats.api_calls,metadata.model_stats.instance_cost,metadata.scores.resolved,tag,created_at
9496e609-5459-40c5-8c7e-bdc762bf77e9,Submitted,sympy__sympy-15017,20250726_mini-v1.0.0_o4-mini-2025-04-16,37,0.33858659999999996,1,,
9e96f17a-b77d-4d16-99d2-908422f938f6,Submitted,sympy__sympy-15345,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.1142284,0,,
a5ab3b6d-e372-495e-ae17-e5406429a947,Submitted,sympy__sympy-15349,20250726_mini-v1.0.0_o4-mini-2025-04-16,9,0.0504207,1,,
135196b1-f5af-4203-98f4-6b1cab70fecf,Submitted,sympy__sympy-15599,20250726_mini-v1.0.0_o4-mini-2025-04-16,31,0.3120876,0,,
23ab9ddc-09fb-4e5b-aa46-69efa5569848,Submitted,sympy__sympy-15809,20250726_mini-v1.0.0_o4-mini-2025-04-16,18,0.1449261,0,,
9485b141-aec2-4a5f-b830-e8d06d080177,Submitted,sympy__sympy-15875,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.09317000000000002,1,,
73bbcfc8-999d-4e6c-a46c-04355de23531,Submitted,sympy__sympy-15976,20250726_mini-v1.0.0_o4-mini-2025-04-16,38,0.3693382,0,,
acc8c2de-1823-41ab-9eb7-9b3d749f3ae1,Submitted,sympy__sympy-16450,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.0624723,1,,
22e7970b-6f69-4e18-aa8c-4a998d31b58a,Submitted,sympy__sympy-16597,20250726_mini-v1.0.0_o4-mini-2025-04-16,37,0.4490904,0,,
195f5d1d-8f97-43fd-a2c6-1c795880a0fd,Submitted,sympy__sympy-16766,20250726_mini-v1.0.0_o4-mini-2025-04-16,22,0.16615500000000002,1,,
ed09f662-ff8d-4bc3-96c2-303bd692f92a,Submitted,sympy__sympy-16792,20250726_mini-v1.0.0_o4-mini-2025-04-16,24,0.1726021,1,,
86c958cd-cf2d-49da-b03c-2500a8fa16cf,Submitted,sympy__sympy-16886,20250726_mini-v1.0.0_o4-mini-2025-04-16,15,0.060854200000000004,1,,
4087d650-e9a2-4d40-8149-8e2494c0aabf,Submitted,sympy__sympy-17139,20250726_mini-v1.0.0_o4-mini-2025-04-16,56,0.5415102,0,,
0b0665c5-a8e3-4545-ad4a-04a297688223,Submitted,sympy__sympy-17318,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.0647757,0,,
e74604b3-c9ff-474a-a2cc-05f802034134,Submitted,sympy__sympy-17630,20250726_mini-v1.0.0_o4-mini-2025-04-16,33,0.3116289,0,,
069412e8-2fe8-4b05-afd1-323ace1ef7a8,Submitted,sympy__sympy-17655,20250726_mini-v1.0.0_o4-mini-2025-04-16,60,0.6332985999999998,0,,
5c4d8d63-dd68-41e7-a031-6ec290329189,Submitted,sympy__sympy-18189,20250726_mini-v1.0.0_o4-mini-2025-04-16,6,0.0282469,1,,
74ab7cf1-a078-4c89-9c6d-024493f4a820,Submitted,sympy__sympy-18199,20250726_mini-v1.0.0_o4-mini-2025-04-16,30,0.3107137,0,,
4224831a-7408-4faf-8648-fa661e98a280,Submitted,sympy__sympy-18211,20250726_mini-v1.0.0_o4-mini-2025-04-16,45,0.5607701,0,,
45abd3a2-4867-4a5e-8d8d-9ca22de69bb8,Submitted,sympy__sympy-18698,20250726_mini-v1.0.0_o4-mini-2025-04-16,46,0.5123205999999999,0,,
62984f32-51f5-4d03-834a-ba9407c4ddaf,Submitted,sympy__sympy-18763,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.0455455,0,,
0da164b4-9591-4196-b85f-ffa221ba1430,Submitted,sympy__sympy-19040,20250726_mini-v1.0.0_o4-mini-2025-04-16,38,0.32146179999999996,0,,
04dee071-a080-4d7b-8a06-16a5db238b35,Submitted,sympy__sympy-19346,20250726_mini-v1.0.0_o4-mini-2025-04-16,13,0.0692857,1,,
41843242-e8fa-42d7-b281-09b572b288f1,Submitted,sympy__sympy-19495,20250726_mini-v1.0.0_o4-mini-2025-04-16,23,0.1802328,1,,
ec55c3b5-7063-42d3-9035-18447315ec4e,Submitted,sympy__sympy-19637,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.07842890000000001,1,,
9b607fba-afba-4092-b592-5f336068d5a6,Submitted,sympy__sympy-19783,20250726_mini-v1.0.0_o4-mini-2025-04-16,18,0.1089484,1,,
ee24cc5a-a958-4b62-8e69-29ff6e83e8d8,Submitted,sympy__sympy-19954,20250726_mini-v1.0.0_o4-mini-2025-04-16,15,0.1109482,1,,
2c25684c-c198-4f64-92e1-660543366306,Submitted,sympy__sympy-20154,20250726_mini-v1.0.0_o4-mini-2025-04-16,13,0.07123379999999999,1,,
ed69abbb-a484-48f1-b32a-9a6003e1cfdc,Submitted,astropy__astropy-12907,20250726_mini-v1.0.0_o4-mini-2025-04-16,29,0.2561724,0,,
f181aa27-9d28-4bac-83d8-f903c3d2784c,Submitted,astropy__astropy-13033,20250726_mini-v1.0.0_o4-mini-2025-04-16,42,0.34631300000000004,0,,
28fbea79-e566-4b64-8db0-294ed3d9da81,Submitted,astropy__astropy-13236,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.05130730000000001,0,,
d974a9a1-492c-4164-b0db-87c1abf96337,Submitted,astropy__astropy-13398,20250726_mini-v1.0.0_o4-mini-2025-04-16,39,0.41639290000000007,0,,
0220f09b-3815-45ed-8561-cb5507e91b95,Submitted,astropy__astropy-13453,20250726_mini-v1.0.0_o4-mini-2025-04-16,40,0.3920081000000001,1,,
70b16354-9424-43aa-a303-4c3d845a524c,Submitted,astropy__astropy-13579,20250726_mini-v1.0.0_o4-mini-2025-04-16,16,0.1363021,0,,
6418ecd6-fec9-4e85-98e8-ac55c7f03b43,Submitted,astropy__astropy-13977,20250726_mini-v1.0.0_o4-mini-2025-04-16,30,0.40523010000000004,0,,
3c29cee7-0d6e-481b-9e03-2093584659fc,Submitted,astropy__astropy-14096,20250726_mini-v1.0.0_o4-mini-2025-04-16,32,0.329692,1,,
51c26add-74bc-4989-b0ce-475927b1f24f,Submitted,astropy__astropy-14182,20250726_mini-v1.0.0_o4-mini-2025-04-16,24,0.2297438,0,,
efc61b66-55a7-4e89-bde3-d647c9cf2fa9,Submitted,astropy__astropy-14309,20250726_mini-v1.0.0_o4-mini-2025-04-16,7,0.0414788,1,,
6dd5eb85-eaaa-4f41-9862-3de50b7704f3,Submitted,astropy__astropy-14365,20250726_mini-v1.0.0_o4-mini-2025-04-16,6,0.028695700000000005,0,,
e5d0b11d-ba41-4412-a931-2529a90ee51d,Submitted,astropy__astropy-14369,20250726_mini-v1.0.0_o4-mini-2025-04-16,63,0.5847578000000001,0,,
ddd8a644-88ce-46fe-b0a4-9fbeb9e8a959,Submitted,astropy__astropy-14508,20250726_mini-v1.0.0_o4-mini-2025-04-16,9,0.0437789,0,,
203a8563-2b62-4a1c-b8a2-e647c035562b,Submitted,astropy__astropy-14539,20250726_mini-v1.0.0_o4-mini-2025-04-16,13,0.0998866,1,,
a8a6746b-391a-458b-b565-c085af78b749,Submitted,astropy__astropy-14598,20250726_mini-v1.0.0_o4-mini-2025-04-16,34,0.3225254999999999,0,,
2245e272-2692-438c-9510-b0de4b062028,Submitted,astropy__astropy-14995,20250726_mini-v1.0.0_o4-mini-2025-04-16,7,0.0578688,1,,
9d43e6e0-ddc9-49c0-84db-d929f08a9178,Submitted,astropy__astropy-7166,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.07052760000000001,1,,
d34fc122-fee8-4e18-9254-b0039c002b5c,Submitted,astropy__astropy-7336,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.0682847,1,,
0d9cb61b-98b0-4f44-a717-bec5d575d461,Submitted,astropy__astropy-7606,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.058319800000000005,0,,
75044f4c-f372-45c2-954a-faa90711ce34,Submitted,astropy__astropy-7671,20250726_mini-v1.0.0_o4-mini-2025-04-16,7,0.0381524,1,,
0cd0726e-508d-4017-b96c-c181e44d69f7,Submitted,astropy__astropy-8707,20250726_mini-v1.0.0_o4-mini-2025-04-16,26,0.202972,0,,
0244c967-7b4b-41ff-9f15-2605087cf956,Submitted,astropy__astropy-8872,20250726_mini-v1.0.0_o4-mini-2025-04-16,7,0.0327756,0,,
5d4bb2bd-8123-411e-98ec-a3481fdaf760,Submitted,django__django-10097,20250726_mini-v1.0.0_o4-mini-2025-04-16,19,0.1417526,0,,
1d8b0541-a145-43f9-8c9d-f53b19f757d6,Submitted,django__django-10554,20250726_mini-v1.0.0_o4-mini-2025-04-16,28,0.2768061999999999,0,,
4528dfcb-9684-4fa1-8d7a-e87206374371,Submitted,django__django-10880,20250726_mini-v1.0.0_o4-mini-2025-04-16,20,0.1276517,1,,
41d7a0c4-2ad2-410d-b0b6-376ffc5282cb,Submitted,django__django-10914,20250726_mini-v1.0.0_o4-mini-2025-04-16,33,0.24187350000000002,1,,
085522f9-eb26-4409-9ad5-387ef130c31e,Submitted,django__django-10973,20250726_mini-v1.0.0_o4-mini-2025-04-16,16,0.14704689999999995,1,,
f7c272ce-215c-4700-8dbc-677a7a28be88,Submitted,django__django-10999,20250726_mini-v1.0.0_o4-mini-2025-04-16,5,0.019531600000000003,0,,
3f57a3c8-85f8-410f-a7df-5b355d0056ac,Submitted,django__django-11066,20250726_mini-v1.0.0_o4-mini-2025-04-16,13,0.0599885,1,,
2074b1c8-aee9-46d7-877e-3a9a7b76bb2c,Submitted,django__django-11087,20250726_mini-v1.0.0_o4-mini-2025-04-16,18,0.1249644,0,,
16fbe508-8e3b-43fe-8a76-74b0f48d8930,Submitted,django__django-11095,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.0514547,1,,
9ff3508b-9c89-4191-bf3d-03857ce7bfc5,Submitted,django__django-11099,20250726_mini-v1.0.0_o4-mini-2025-04-16,15,0.06624970000000001,1,,
55de5028-c414-42fd-96cb-eea10f966852,Submitted,django__django-11119,20250726_mini-v1.0.0_o4-mini-2025-04-16,9,0.0559691,1,,
3bd722e1-c87f-450b-b2ba-35a609964ce5,Submitted,django__django-11133,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.0876282,1,,
6340fa85-3eab-4ced-99ec-2befe43106ff,Submitted,django__django-11138,20250726_mini-v1.0.0_o4-mini-2025-04-16,17,0.13335519999999998,0,,
4e71c01b-507c-48ee-85b9-7ee2fab202b0,Submitted,django__django-11141,20250726_mini-v1.0.0_o4-mini-2025-04-16,29,0.279972,0,,
e8633765-8b9b-4ca2-af3a-27065704aed4,Submitted,django__django-11149,20250726_mini-v1.0.0_o4-mini-2025-04-16,49,0.5805701,0,,
2c608128-d3ff-4cc8-9cdc-700375e0fea5,Submitted,django__django-11163,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.056278199999999994,1,,
431f8553-5acf-425e-8dd8-172ac1c8bf10,Submitted,django__django-11179,20250726_mini-v1.0.0_o4-mini-2025-04-16,9,0.0400048,0,,
333b985e-b479-4f4b-ad63-b9b6b423a7a4,Submitted,django__django-11206,20250726_mini-v1.0.0_o4-mini-2025-04-16,7,0.030368800000000005,0,,
5d6ac55d-1fa7-4eb0-bda6-f783b8a8a352,Submitted,django__django-11211,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.08482100000000001,0,,
e83c2f1d-2771-4298-8f3e-a3152654ff6b,Submitted,django__django-11239,20250726_mini-v1.0.0_o4-mini-2025-04-16,15,0.1019755,1,,
4a63514b-a647-4933-a060-5adefa801c58,Submitted,django__django-11265,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.0499114,0,,
a3949730-b3f3-4e15-8f89-0c59a0105297,Submitted,django__django-11276,20250726_mini-v1.0.0_o4-mini-2025-04-16,23,0.1332199,1,,
66182e07-215b-4a8f-8f32-2d83b6dc1b3c,Submitted,django__django-11292,20250726_mini-v1.0.0_o4-mini-2025-04-16,44,0.4280518000000001,1,,
5749bb5d-eaf2-48c0-be92-206340ac1e46,Submitted,django__django-11299,20250726_mini-v1.0.0_o4-mini-2025-04-16,22,0.1475859,0,,
523e4252-8273-454f-ad49-1f5e82a77ded,Submitted,django__django-11333,20250726_mini-v1.0.0_o4-mini-2025-04-16,35,0.3643156000000001,1,,
4c1ed947-6e6c-4560-9596-c23887b3da3e,Submitted,django__django-11400,20250726_mini-v1.0.0_o4-mini-2025-04-16,46,0.4783053000000002,0,,
6b42054b-5bb2-4716-823e-e35ef3b74dc8,Submitted,django__django-11433,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.08670309999999999,0,,
c09bf8f7-833d-4001-9568-45ebc1826877,Submitted,django__django-11451,20250726_mini-v1.0.0_o4-mini-2025-04-16,16,0.09237139999999999,1,,
298150b9-f8b7-477d-a5a5-9a794b62ca52,Submitted,django__django-11490,20250726_mini-v1.0.0_o4-mini-2025-04-16,13,0.05977620000000001,0,,
09f6e525-5437-425e-b978-1c123e4729b2,Submitted,django__django-11532,20250726_mini-v1.0.0_o4-mini-2025-04-16,31,0.26661470000000004,0,,
b9ea8ce7-4cba-4bbe-be51-9757c2d17637,Submitted,django__django-11551,20250726_mini-v1.0.0_o4-mini-2025-04-16,17,0.14776190000000006,1,,
046dad92-14c5-4a3e-97f8-5e6b1a593be4,Submitted,django__django-11555,20250726_mini-v1.0.0_o4-mini-2025-04-16,46,0.3555299,0,,
d2a6934b-ed49-45a9-9afa-dc818f93d369,Submitted,django__django-11603,20250726_mini-v1.0.0_o4-mini-2025-04-16,18,0.08952020000000002,1,,
a47db853-80f5-444b-ace2-6b00108008de,Submitted,django__django-11728,20250726_mini-v1.0.0_o4-mini-2025-04-16,24,0.15581940000000002,1,,
a55df619-3437-4cdc-95d0-e02a07cadeb9,Submitted,django__django-11734,20250726_mini-v1.0.0_o4-mini-2025-04-16,34,0.4049738,0,,
3f1326ed-abb5-4467-8414-4598dc07bbd8,Submitted,django__django-11740,20250726_mini-v1.0.0_o4-mini-2025-04-16,29,0.2724755,0,,
0de72011-8194-4918-badf-79572b5d7f8b,Submitted,django__django-11749,20250726_mini-v1.0.0_o4-mini-2025-04-16,8,0.0593967,1,,
3389030c-41ac-4505-aaa9-1e0ab2e893da,Submitted,django__django-11790,20250726_mini-v1.0.0_o4-mini-2025-04-16,21,0.1100374,1,,
bcc36d4b-f85c-4103-813a-01c92dfcdbc4,Submitted,django__django-11815,20250726_mini-v1.0.0_o4-mini-2025-04-16,19,0.09856990000000003,1,,
f772224d-4ea4-4868-af7b-97f855768b6c,Submitted,django__django-11820,20250726_mini-v1.0.0_o4-mini-2025-04-16,29,0.3053116,0,,
2d73da8c-6cf4-4daa-9f87-1f35156eda1c,Submitted,django__django-11848,20250726_mini-v1.0.0_o4-mini-2025-04-16,17,0.1300134,1,,
3bcb68ee-a063-496a-aa8a-b55b100f32da,Submitted,django__django-11880,20250726_mini-v1.0.0_o4-mini-2025-04-16,16,0.07107650000000001,1,,
da899d7a-559c-4ad5-b0e1-17f9a2dd8e02,Submitted,django__django-11885,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.0837683,0,,
c64a8d5b-99fe-45cc-84e2-6b6503b80444,Submitted,django__django-11951,20250726_mini-v1.0.0_o4-mini-2025-04-16,8,0.0458271,1,,
9f03de3d-572e-4116-a381-165d1cdd5f88,Submitted,django__django-11964,20250726_mini-v1.0.0_o4-mini-2025-04-16,18,0.13526920000000003,1,,
3d43823e-4537-4ada-a73e-b48007094c74,Submitted,django__django-11999,20250726_mini-v1.0.0_o4-mini-2025-04-16,33,0.2828353,1,,
60f8770b-4e9c-4c6c-8de4-afa924b30bb4,Submitted,django__django-12039,20250726_mini-v1.0.0_o4-mini-2025-04-16,30,0.24922040000000004,0,,
f832cce0-906e-4e0f-b9d0-841a1fc8d282,Submitted,django__django-12050,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.0500984,1,,
c8c91b61-8347-4b82-8fe2-9e77ebf5d5f7,Submitted,django__django-12125,20250726_mini-v1.0.0_o4-mini-2025-04-16,14,0.07761710000000001,1,,
966148ef-80f0-43fe-861d-39a21661ff3d,Submitted,django__django-12143,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.0325864,1,,
778aacf1-272c-4c34-8b9d-dfbb96c3c6b1,Submitted,django__django-12155,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.0569657,1,,
8b947719-13d7-45a7-b426-3cb3d28ba587,Submitted,django__django-12193,20250726_mini-v1.0.0_o4-mini-2025-04-16,45,0.5256636,0,,
69df2b94-29e7-4709-8c27-4dcf71c17817,Submitted,django__django-12209,20250726_mini-v1.0.0_o4-mini-2025-04-16,16,0.11508970000000003,1,,
a778698d-5c81-4797-b936-1a4ea27d7eea,Submitted,django__django-12262,20250726_mini-v1.0.0_o4-mini-2025-04-16,39,0.5208863,0,,
ffcdd91f-e51f-4d80-947b-5f3aeb676843,Submitted,django__django-12273,20250726_mini-v1.0.0_o4-mini-2025-04-16,11,0.0880088,0,,
c936964d-3f27-42ab-9b2a-d1e20b26a4b5,Submitted,django__django-12276,20250726_mini-v1.0.0_o4-mini-2025-04-16,43,0.3475922999999999,1,,
3c388a0a-92de-4a31-841e-1d0b8ee80819,Submitted,django__django-12304,20250726_mini-v1.0.0_o4-mini-2025-04-16,12,0.060940000000000015,1,,
23ffc331-a3fe-4ff7-bc4a-4b8e869f0d50,Submitted,django__django-12308,20250726_mini-v1.0.0_o4-mini-2025-04-16,15,0.0782584,1,,
64cc7b53-b204-47ef-9620-aaa411905bc4,Submitted,django__django-12325,20250726_mini-v1.0.0_o4-mini-2025-04-16,10,0.07835190000000002,0,,
5fe22376-d840-4b13-a922-c7c4c222df11,Submitted,django__django-12406,20250726_mini-v1.0.0_o4-mini-2025-04-16,21,0.1340878,0,,
6fc53e16-068b-4cb7-b21a-32d92718fe18,Submitted,django__django-12419,20250726_mini-v1.0.0_o4-mini-2025-04-16,30,0.23008480000000003,1,,
5cdbbc17-5aa5-49b6-9863-e5c7650d0526,Submitted,django__django-12663,20250726_mini-v1.0.0_o4-mini-2025-04-16,34,0.24510969999999999,0,,
5e3a8402-30f5-48af-8519-b62ee878f5e0,Submitted,django__django-12708,20250726_mini-v1.0.0_o4-mini-2025-04-16,42,0.45985719999999997,0,,
f0d22973-75c7-4952-9d8e-a5c31a7758ed,Submitted,django__django-12713,20250726_mini-v1.0.0_o4-mini-2025-04-16,21,0.1293303,0,,
5334b2f0-c8e1-4e3b-9725-54d52957bd2f,Submitted,django__django-12741,20250726_mini-v1.0.0_o4-mini-2025-04-16,42,0.4043237000000001,1,,
6318302c-2541-44eb-8670-bf3e225f0bb4,Submitted,django__django-12754,20250726_mini-v1.0.0_o4-mini-2025-04-16,22,0.16061430000000004,0,,
bc674c52-9b49-4d4e-b279-7fd8d1fae375,Submitted,django__django-12774,20250726_mini-v1.0.0_o4-mini-2025-04-16,49,0.5565361999999999,0,,
0242104e-f5d8-46c2-9071-4a6bfb829980,Submitted,django__django-12858,20250726_mini-v1.0.0_o4-mini-2025-04-16,8,0.0348656,1,,
caf37529-dced-42ba-9432-c452acef568f,Submitted,django__django-12965,20250726_mini-v1.0.0_o4-mini-2025-04-16,40,0.3793558999999999,0,,
