score,metric_name
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
1.0,pass_at_1
0.0,pass_at_1
